	RDA1	RDA2	RDA3	RDA4
OTU_34745	0.00182763854123408	-0.0530467298715632	0.0227901944402255	0.0636714546043136
OTU_28929	0.00390183888896718	-0.058867812782119	0.0225390111095422	0.0686253634183514
OTU_30662	-0.00571780425474839	0.00893226435906772	-0.000603357208214893	0.00418789217448656
OTU_26356	-0.0128998178509103	0.000723897779407389	-0.0182826003585461	0.0114643181025533
OTU_14892	-0.00469461646358719	0.00837191300215493	-0.01435706982987	0.0009442275600332
OTU_29944	-0.0141108375667282	0.0110649673336795	-0.0207943635220467	0.00249781876108124
OTU_33440	0.0120713285303139	0.0173250652610945	-0.0131922023858922	0.0257348289121781
OTU_31831	-0.0202072771718696	0.00649511176776573	-0.00685932692267627	-0.00634360159418614
OTU_28732	-0.0108182796762516	-0.0198120133988695	-0.00739284227692657	0.0156528614737194
OTU_29506	-0.00536870503345494	0.0103250660938648	-0.0149783806431278	-0.00151537185783037
OTU_26713	0.0092171734623215	-0.00822404139416396	-0.0148881111981929	-0.0068550266489894
OTU_36262	0.00532561944296089	0.0122791928723442	0.00534929678983814	-0.00638538976599702
OTU_27663	-0.00121563595962399	-0.0150128674491131	0.0043964422790726	0.00405776805931957
OTU_36315	-0.0268476254586658	-0.000911940359281727	-0.0464721392974498	0.0229299181493987
OTU_18072	0.00198448912722554	0.00930768693332946	-0.00547104482333153	-0.0108085000229305
OTU_35787	0.00321614628567457	0.0173260368435056	-0.0336507679627991	0.0545107215586376
OTU_9923	-0.0372575275259444	0.025283936677623	-0.00359696165114759	0.00207670251234207
OTU_36948	-0.0155652259810368	0.00765931328222597	-0.0609328516062967	0.0187071929766038
OTU_3891	0.00726654514173979	0.0122265959940721	0.00224469454158077	-0.0146945872383639
OTU_23635	-0.0032161393082618	0.00498776862163169	0.00997153156895598	-0.00279107600442541
OTU_18110	0.014108801811529	-0.00622383116935601	0.003290178654775	-0.0101450439577171
OTU_29192	0.0112831808393742	-0.0179126570722599	0.00729474937075631	0.0524888369291613
OTU_35418	0.00124688581856283	-0.0330831491856824	0.0202785104668216	0.0625131322790881
OTU_35341	0.00351628143874417	-0.0542656832943682	0.0232033581448317	0.0705522350603074
OTU_13211	0.0035194115882033	6.63335690275091e-05	0.0129649985180864	0.0576235637717205
OTU_28710	0.0076799890587532	-0.00581878357097184	-0.00246841125622561	-0.0118012384807318
OTU_30122	0.0110521060043714	0.0276869240105909	0.0220878422556518	0.0232059455284419
OTU_34100	-0.0128726875739734	0.00332508809215833	-0.0209570957959942	0.00537245520606323
OTU_26723	0.00396421069377233	-0.0523805693167162	0.00929843694995883	0.0925131567074607
OTU_13457	0.0204371872266924	0.0100367932000976	-0.0146207008098668	-0.0374146579964227
OTU_28331	-0.0077153233205357	0.00982766417962261	-0.018477979721017	-0.00476949477318196
OTU_6889	-8.29560417643291e-06	0.000990693301937421	0.0174047802338099	-0.0274885577982065
OTU_34822	-0.00283020325621195	0.0082062505451137	-0.00603506174386619	0.0252544785605013
OTU_29537	0.00124239508583765	-0.00150210984624731	-0.00130996735744409	0.00139571032082613
OTU_32798	-0.00176631978389898	-0.0111559245001961	0.000575311828444626	-0.00850708127045239
OTU_13854	-0.035403282428184	0.0116444186260193	-0.0150948478881197	0.0159542023671986
OTU_28227	-0.0137120063192519	-0.0170677205118596	-0.0218860933857315	0.0118898715400702
OTU_32025	0.0178957446136866	-0.00817771698714755	0.00666554774026153	0.00125209225145744
OTU_14894	0.0183752561541573	0.0211495966175665	-0.0106954997087535	0.0134821412076956
OTU_25786	-0.0174548656622671	0.00672311479501119	0.0126849943648915	0.0119545846917764
OTU_34495	-0.0026065462604725	0.032883143932	0.0287536200988318	0.0289445628979989
OTU_34414	0.00421451662046844	-0.028323352641467	0.00356295754586551	0.0286052541698543
OTU_32875	0.00479667826707859	0.00796294218750911	-0.0301974688426484	0.039524800589274
OTU_35507	-0.00907089451157347	0.0121393865772586	-0.0108040516945808	0.00393130215637241
OTU_12959	-0.03273789094084	0.0300469055287812	-0.0104397112812333	-0.00130117747487851
OTU_3399	-0.0167642164121868	0.0162201323386052	-0.0280173991786143	0.00352496668037718
OTU_25053	-0.00707434912454068	0.00520757459364139	0.00457117691336994	0.00217655084985801
OTU_30338	0.000747045764588844	0.00791206588145016	0.00305542618113899	-0.00668376669356139
OTU_30351	-0.000353046907151125	0.00780425677108935	-0.00106629266956488	-0.00497876904474103
OTU_25471	-0.0336743477246308	0.0245929890180677	0.0366495307606166	-0.0126983009836818
OTU_35253	0.0257348952537022	-0.00454793549518636	-0.0216214390214398	0.00221453305677862
OTU_17858	-0.0209426485708364	-0.00456348710124825	0.00670473413107904	-0.0113955753344808
OTU_9459	0.00300066224873015	0.00687369994626976	-0.0217242870653665	0.00613075781097128
OTU_14329	-0.00654165655130296	0.0195403875124834	-0.0441197925489308	-0.0150102077738313
OTU_30341	-0.0123959453894864	-0.00313450825026494	-0.00943865238706126	-0.00489970033590582
OTU_29516	-0.0141863107752637	0.0220687708652504	0.0419358742123183	0.00175352645137082
OTU_24536	-0.0129077795727745	0.00746768395675733	-0.0296956626730503	0.0013764325828153
OTU_379	0.0101990150515724	0.00747682821060291	0.00905807616483669	0.0125690479075734
OTU_27371	-0.0182904460479787	0.0129346363209178	0.00526981153171576	0.00229609877337874
OTU_31832	0.00257311343069396	0.00638094608286242	-0.00255075294998536	-0.00510393628734237
OTU_25821	0.00230341300450284	-0.0014565818561834	0.00382572723036362	-0.000312062638190443
OTU_26987	0.0106115542458869	0.0035559814929046	-0.00680478861715903	0.000441413751382751
OTU_17635	-0.011951121460213	0.00723305395020741	-0.0154755676642728	0.000154030668455336
OTU_26378	-0.0057940350208158	-0.0176496487524738	0.00275951960148117	-0.013877203880106
OTU_28717	0.000420084837364228	0.0124784767366355	0.0296616409691117	-0.0167057603961917
OTU_29227	-0.0218838344619943	0.00918795455429806	0.0197149632522006	0.0172936261265487
OTU_35425	-0.0154077856847507	0.00578616790352716	-0.00816622612729969	0.00575519346236893
OTU_25902	0.00312797438260887	-0.0202703528840096	0.00537611891758037	0.0216052210092158
OTU_27982	2.53770652544638e-06	0.00440064181597581	0.00240704830493162	-0.002875737634657
OTU_19037	-0.00701043658029321	0.00984320181723881	-0.0508977724988082	0.0370575805503216
OTU_33433	-0.00435367807903946	-0.00292644939062479	0.0118397834159969	-0.00700561386047352
OTU_5793	0.000732991031947928	0.0162330256395875	0.014930294463857	0.0411424827241128
OTU_6475	-0.0250414061191475	0.0405741193826668	0.00168182148082545	-0.013312550291323
OTU_28383	0.00880994159877147	0.019250911715884	-0.0208020729581149	0.00734170021930943
OTU_25767	0.00613139835062368	-0.0279940687563231	0.0173579301824263	0.0190903538972455
OTU_3171	0.0226288992132603	0.0125449226888711	-0.00452761291718137	-0.00812385419533584
OTU_2975	-0.0131498260675875	0.0107231441843496	-0.0388641037524896	0.00810839933081621
OTU_30972	-0.000874124163197812	0.00423279148226832	0.00200567401137202	-0.00232510693300803
OTU_29401	0.0174643202295347	0.0293484479044501	0.0164101435988503	0.0311434826464619
OTU_12095	0.00696600208011561	-0.00678530917786432	-0.0278867245894548	-0.00581024699941878
OTU_140	0.0157935633515614	0.0230269980337186	-0.00304083417256377	0.0302764718583733
OTU_21308	-0.029728272935302	0.0154640480807867	-0.0422368234563278	0.00686789941375711
OTU_32502	0.00401528664058978	-0.0570025128246979	0.0254803602388923	0.0825219159011823
OTU_26595	0.00422041084170257	0.00897500108001048	0.0139183932354298	0.0100542193799456
OTU_29912	0.00149583675733442	0.0162208925112863	0.0373216858209061	0.0271793706511792
OTU_25602	-0.0332375105955407	0.00363733967952992	-0.0215077132797676	-0.00115603936730853
OTU_37260	0.00427264059984059	-0.0471023110889382	0.0205961823870122	0.0686870232842341
OTU_18664	0.0154201494343498	-0.0271107095140826	-0.000440137151357674	0.0299177552093072
OTU_32797	0.00332127995815305	0.00832078081754729	-0.00343220411251173	-0.00793614591695706
OTU_27401	-0.00178033165644609	0.0164199477265913	0.0224068103561801	0.0150534582510456
OTU_14298	-0.0218500582912749	0.0115506103888253	0.00395536619581212	0.00551075189084748
OTU_3100	0.00123349260641448	0.0152679951914594	-0.0403352013530912	0.0164954503525323
OTU_27103	0.00362838953260201	-0.00652414902236081	0.00132755753330603	0.0157974894411432
OTU_29889	0.00346208214928638	0.00441283579611777	-0.016953680175285	0.0219910000161593
OTU_18255	-0.000635541068451227	0.0227007936978844	0.0114461350681051	-0.0402435764430175
OTU_25443	-0.000474739661878383	0.00320150466632475	-0.00464175967221356	-0.00610846895414036
OTU_4021	0.00264951071098823	-0.022168651241436	0.0161307772158486	0.0212964225717309
OTU_27386	-0.0254673181567601	0.0198884963573353	0.0573837140305124	-0.00594465652488385
OTU_26975	-0.00161657816822787	0.00623593950716009	0.0119980587156951	-0.00748295369805011
OTU_34815	0.00313040666059026	0.00784744287376381	-0.00324298951317694	-0.00755753643239474
OTU_28770	-0.0116012197985385	0.00320473397955568	-0.00103069039336288	0.00246402049868065
OTU_16390	0.0170631637741061	-0.0368868105160482	0.00733467588993341	0.0338593811280044
OTU_36484	-0.0085071883090047	0.0149994873361757	-0.0240444634295769	0.0154194197338513
OTU_25769	-0.000371528305524285	0.00646915189873392	0.00151497713492605	-0.0120755502712379
OTU_17909	0.00113321917127182	0.0163204014429266	-0.0148848123621418	0.0246280257592262
OTU_28965	-0.00251395627793366	-0.0161046881068019	-0.0219230582905373	0.0430583304826264
OTU_17324	-0.00761092172879276	0.0204627646448478	-0.042227485304164	0.0203147163208601
OTU_19432	0.00753683114791854	-0.0377426113589541	-0.00372406827591698	-0.00969648030967114
OTU_29669	0.0105208717003296	0.0120423129763103	-0.041043006730126	0.0344471103458246
OTU_27936	0.0128088897044021	0.0116692883127235	0.0115707410360824	0.0266449880801657
OTU_32064	-0.00748636720408686	0.000901796934856918	0.017762217406939	-0.0309431667126029
OTU_25610	-0.00663108873258083	-0.0107868702760324	-0.0286556565458069	0.000861157172595734
OTU_4806	-0.0110407796528551	0.0272205662814247	0.00922809662059567	-0.0323595945795362
OTU_26625	-0.00224295127351308	-0.0329602809025007	0.0145211611032543	0.0210487735202905
OTU_27739	-0.00344261578506809	0.0244520357247427	-0.000634512990384882	-0.0173331147446723
OTU_21909	-0.00332077806045189	-0.00927460764806945	0.00203072149416392	-0.00199561002796132
OTU_32837	-0.000131272182489254	0.000127922447793693	0.00519235565809865	0.00204278498733269
OTU_27031	-0.00115471807130245	-0.000835294407762578	0.00278451951060432	0.00820740040300496
OTU_27618	0.0026781067178086	-0.0394293922374193	0.0154345205613172	0.0427555718544748
OTU_29084	-0.0112367226106029	-0.00892484802982985	0.0226156428131111	0.00676306220229757
OTU_29068	0.00466526503192402	0.021213455794704	-0.00349876596715682	-0.0378323392661861
OTU_36729	0.0108830587216672	0.000616875702051304	-0.00910252617246842	0.035554203711546
OTU_27350	-0.022108022527199	0.00444719686173996	-0.0124433973310611	0.0155317339870039
OTU_13150	-0.0118016696222914	0.0102087205307876	-0.0307253941779178	0.0160692585565264
OTU_13154	-0.00500589602198521	0.00338487816438009	-0.013434381595842	0.0081177570942931
OTU_29521	-0.0168253248185416	0.0117569830043607	0.0142665248397181	0.0163057946854998
OTU_36277	0.000665282552149013	-0.0318436552221667	0.0108441321801691	0.0329964727812431
OTU_29266	0.00641099433382114	0.0147925476780357	0.00625354980281903	0.0018645982561192
OTU_28242	-0.0115886065861508	0.00838072631671125	0.0228880690052565	0.00314501524266534
OTU_36792	-0.00169770608011642	-0.0188253354863985	0.00451348958855064	0.00960729284557676
OTU_29928	-0.00297490630224993	0.000539097324930859	0.019780550652483	0.00583724853669379
OTU_25481	-0.0259974173637363	0.0137642414050487	0.02805491251978	-0.0146707328119851
OTU_23530	-0.0186877666887979	0.00165069344194159	0.0437652145293617	-0.00671891987267097
OTU_17945	-0.00233022736885446	0.00270897151215043	-0.0299612920225277	0.0223014721602532
OTU_30519	-0.0209049674906889	0.0195420257213657	-0.00221347693125859	5.0501889173316e-05
OTU_31763	0.0039440530770984	-0.000487340125902945	0.00108876052783116	-0.000675946458620204
OTU_21117	-0.0408532453536094	0.0210111253621764	0.00435172651789774	0.0203479354751267
OTU_13540	-0.024805518700733	-0.084339564722979	0.0112366656372224	-0.0822691612488087
OTU_36886	-0.00633770741335713	0.013611560938703	-0.033333480217918	0.00891739872922143
OTU_3954	0.00225250681480077	-0.0486409694136181	0.0168314885736973	0.0529261614152151
OTU_34478	-0.00923515312723797	0.0148023319572397	-0.00783288138519245	-0.00136126613752306
OTU_36023	0.000815664501647082	-0.0357074315863501	0.0181436704564702	0.0493234349134936
OTU_13219	0.000261980187422277	-0.0339276858134063	0.00605188058690122	0.0240082372399524
OTU_36281	0.00188408275637386	0.00406059130705888	0.0215801366036132	-0.00824416901622667
OTU_32790	0.00239766613995284	0.00641152525248897	-0.00411412473636487	-0.0104364841992402
OTU_32878	0.000559621245680422	0.012193542148793	-0.0296720000641506	0.00872393760548037
OTU_30993	-0.00012759934478698	0.0181584370632013	0.0245932739991554	0.0294185539116137
OTU_30976	-0.00670173172049021	-0.00183413586715941	0.0213552348321818	0.00451158550988509
OTU_13567	0.00317630226435934	0.0352486904091597	0.0276920392354242	0.0111812139629955
OTU_27939	-0.00125893248419557	0.00231270468021634	0.00180403371289866	0.00777959450143345
OTU_13379	0.0242952174017205	-0.00186717442307863	-0.0163161518917092	0.0221954240534361
OTU_25472	-0.0226282409796742	0.0366545872220872	0.00947694167147485	-0.0113288021243627
OTU_28727	-0.0136922125774165	0.00535881490622166	-0.029980199572029	0.00493160647779518
OTU_6520	-0.0333460540426147	0.0196309515312443	0.00640861527037941	0.00123254812519294
OTU_30969	-0.00395567903480789	-0.0122595113500862	0.00627917081522005	-0.00994634142227086
OTU_28716	-0.00269016528041011	-0.0284791607785888	0.0147803308465377	0.00766916812416357
OTU_8462	-0.00737362330743514	0.00459181209173504	0.0145148120217012	0.0009360555017273
OTU_34450	-0.00537750053612743	0.00859440228690586	0.0198024962157795	-0.0017150749880509
OTU_26327	-0.00871079563772928	0.0227827949517028	0.0271192648763107	-0.0160818604443759
OTU_35101	0.0104005457048305	0.0112990852937441	-0.0353060901995197	0.0346139677587664
OTU_35126	-0.00242872426679019	-0.0105295122115797	-0.00189031163407125	-0.0139809759265472
OTU_24748	-0.0104037225053428	0.00410212233614689	-0.0137492880427245	0.00404683860583274
OTU_29040	-0.0191934989379199	0.00441102894295217	-0.0268909326001948	0.0120493043197978
OTU_34730	-0.00496814002321592	-0.00844262348622423	-0.00993796927859449	0.000902219660507203
OTU_18762	0.0131877821778155	-0.00765763938863632	-0.00254274935558954	0.00816760101552031
OTU_13532	0.0116018235307798	0.0171242292849386	0.00117280121464738	0.00176036595732763
OTU_35105	0.00184646623329513	-0.0435214564564615	0.0223870741049293	0.0602976539903248
OTU_19162	0.0029247901636771	0.0177651759150985	0.00265280719375032	-0.0189012196446028
OTU_28985	-0.0107394222725008	0.0220022279957904	-0.040983243800753	0.0262396033817292
OTU_34501	-0.0192396255708562	0.00920677756758096	-0.0416847273277785	0.00225383743861407
OTU_28709	0.00261978729843314	0.00746021828259264	-0.00523772245476674	-0.0122756633595932
OTU_24107	-0.0125828116993462	0.00228061610472664	0.0393184705734874	0.00427038938437602
OTU_27327	0.000176422598925742	-0.0376989801602087	0.021111166095154	0.0533022738013559
OTU_37258	0.00434678205657899	-0.0200602344282428	-0.000912373703847708	0.0207366647119931
OTU_11231	-0.0213753088312539	0.00431643365466993	-0.0201303529566965	0.00911050116428111
OTU_33147	-0.00586017609200216	0.0095201995828293	-0.0197140425181461	0.0179159072711939
OTU_33707	-0.0120485342917239	0.0145125592245423	0.0118997295937558	-0.00403812880046392
OTU_34158	0.00560735715277167	0.024381127409858	0.00148919145520877	0.0031228275313054
OTU_4747	-0.0107004315086439	0.0122971608826191	-0.0158231648127493	-0.00137344247937538
OTU_8051	-0.0154341867961525	0.0195342857377489	0.0140731286534746	0.0160790999666771
OTU_18660	0.0119363641168448	-0.0205931047884908	0.00528235068479357	0.0268827559389717
OTU_10958	0.0209494448299582	0.00664660956849847	-0.0237501406510375	-0.00660581460291625
OTU_35222	-0.0128341163558505	0.0173457041893361	-0.0312463370666754	-0.00133035403323134
OTU_16563	-0.00631248785547974	0.0044609712802754	-0.0301416397009381	0.0252980437043816
OTU_36910	0.00648292957030778	0.00440617324537378	-0.00622338520661724	0.00656021278219779
OTU_32874	-0.00687060258451111	0.00649504618079853	-0.00210120981465712	-0.00484588427849606
OTU_264	-0.00200777531262411	0.00371580738225422	-0.0366085986645754	0.0192945445419292
OTU_30490	-0.0169533302285915	-0.00752785785585207	-0.00953144673885374	0.0205462259159434
OTU_34447	-0.0197305627330941	0.00205164407931108	-0.0352438210894329	0.0189156808317815
OTU_15239	-0.00951560880491168	0.0194221331584515	-0.0206860866120194	-0.00791320637687383
OTU_19201	0.00998374436047919	-0.0179529740698191	0.00292659705322707	0.0375979524584364
OTU_35052	0.00174846259822698	-0.0341505783816955	0.0145870372702842	0.0454364493842343
OTU_30290	0.00120879869059444	-0.0353939907631821	0.00949384893726495	0.0222087062904151
OTU_28847	0.0153279734747921	0.00537044765467439	0.00465887185627684	0.0180947348002571
OTU_28758	-0.0102108411221061	0.0156431542341232	0.0318874370591263	-0.0082623955906901
OTU_13015	-0.00281119654322207	-0.0271792042260295	0.00807266427147907	0.0384542691775509
OTU_34907	0.00375837734046989	0.00640027332732291	-0.0209000181982398	0.0196494823270308
OTU_21121	0.0168435355716708	-0.000670618555555144	-0.0166458023417333	-0.0183225960648073
OTU_30004	-0.00121682592807403	0.0250941589748507	0.0190915853534646	0.00774763758701197
OTU_25427	-0.00540630674829179	-0.00374732281147563	-0.0175505024299476	0.0173554943400815
OTU_27101	-0.0116022621425004	0.00709784999287245	0.00747998887011637	0.00363803513380062
OTU_37179	0.00582036118748818	0.00489508560642104	-0.0209707439570733	0.0213635322421427
OTU_23619	-0.00968571663377028	0.000901537191858911	0.0223409685365632	0.0104598838631243
OTU_26127	0.00278238418516855	0.00503407276873241	0.0106424669017032	0.0199971659158819
OTU_21991	-0.00554914598669	0.024017121600868	0.022631301817163	-0.0128624155775574
OTU_33343	0.000899410302204825	-0.0376676165975039	0.0176398688282989	0.0470544736199714
OTU_29228	-0.0253034725418376	0.0126299230725562	0.0434243576960845	0.00720420273310432
OTU_27377	-0.00836994901114404	0.00738946772868124	0.00896253716708595	0.00226791567416211
OTU_31858	-0.00115326867274885	-0.0153827424504446	0.00748483777425768	-0.00020209309359635
OTU_29999	0.000652847500342062	0.000237787209455802	0.00915670026936315	-0.00228457597758126
OTU_29917	0.003117548872212	-0.020978702663979	0.00293484139194449	0.0162621777058344
OTU_12506	0.00671594571974734	-0.0368673090518215	-0.0148617582250108	0.0153243681832284
OTU_35124	0.00832721356155135	-0.0248547269540115	0.0191950138405066	0.00837986632019706
OTU_14957	-0.000861945067614979	0.0209828529745893	0.0101758812787262	0.00772716744127416
OTU_30675	0.00213132486767656	0.0167162583594318	0.00274095152368121	0.0470334334100611
OTU_36528	0.00487062065025543	0.0159235669204615	-0.0405025508369779	0.0250389624918591
OTU_27442	-0.00680988507144229	0.00137704612288656	-0.0174665894021255	3.13757064314137e-05
OTU_29614	-0.00191511855981511	0.00387497658954825	0.000107244254623836	-0.00164085855647667
OTU_29809	0.00163396143900213	0.00252087311868334	-0.0032893896205464	-0.00512231473062301
OTU_36719	0.00144596783630225	-0.0318058391618755	0.0141065635761024	0.0426440009467859
OTU_24316	0.0131200787360549	0.00700585510824745	-0.00529950286421983	0.0253020371988342
OTU_32787	-0.00964105224540736	-0.00866067490483333	0.0129778964220816	-0.011324456095965
OTU_10874	-0.0096155424323489	0.00141156098575058	-0.0242397810167205	0.0180156412653137
OTU_27044	0.00313254185874179	0.0140612504126113	0.00916511979891156	0.0237076270112398
OTU_34853	-0.0180374200711073	0.0122567839280443	-0.013154823529971	0.00654230709552188
OTU_25406	0.000136510041084287	-0.0132351467728021	0.005810098362097	0.0136726131566413
OTU_28229	-0.00581276433704611	0.00602139297693025	0.00140678387666089	0.00461172530083328
OTU_29876	0.00364557188603928	0.0127703789484409	-0.00548245824237218	-0.0107169018298452
OTU_26114	-0.00566337282820795	0.0064334272382511	0.0104113633682482	-0.000806103964685984
OTU_32800	-0.00148397343950329	0.0242402396004253	-0.0323443430478747	-0.00148743818230812
OTU_36742	-0.0129923335746973	-0.00913404338243147	-0.0336615323061365	0.00689424238956442
OTU_12957	-0.00668067003409758	0.026971870457871	-0.0103194750469856	0.038417243231989
OTU_29196	0.0010681491767189	-0.0153752562004265	0.0129091396820846	0.0160725445427425
OTU_30332	-0.00568912263973643	0.0123171213798902	0.00942355925825251	-0.00191738980119342
OTU_36878	-0.00587048795926091	0.0120441635926775	-0.0299182346553198	0.0046436694877314
OTU_37241	0.000372146345090512	-0.0438903899048569	0.0209972683762401	0.0507854663820672
OTU_24	0.0045021462513421	-0.014218906939932	0.00687878665031658	0.0308618600814065
OTU_25233	-0.0170708947458712	-0.0265285406014137	0.0119207275595628	0.0190793700968038
OTU_15738	-0.00148478152916226	0.00226600414274154	0.00327619560147515	-0.00677585681222584
OTU_26537	-0.0176225338870828	0.0047539911545563	-0.00750050305377135	0.00543498254062447
OTU_26034	0.00350543415864736	0.0237580997478185	0.0248030933811745	0.0298525812386332
OTU_17535	0.00292284429130918	0.0073327184658093	-0.00303723087096781	-0.00714582309872536
OTU_29897	-0.0208375105578019	0.00372481725014972	-0.0143416227964633	0.0152227901328376
OTU_22975	-0.00274444019125584	0.00377210905249277	0.0087591701142772	-0.0179803315979135
OTU_20332	-0.0135748328641175	0.0264095415497009	0.01412520167013	-0.0454780936130823
OTU_28516	0.00407710628059367	-0.00279377030461274	-0.0034916501068906	-0.01051884398403
OTU_27601	0.000206338607538696	-0.0122214183763656	0.00364092595642887	0.00719886048575959
OTU_34705	-0.00267718930766116	-0.0103059091501097	-0.0369370640473405	0.086025878057449
OTU_29057	0.00914893807885322	-0.0260204511178841	-0.00943968212819441	-0.0218959058248209
OTU_18663	0.0155728684587965	-0.0297956185875254	0.0100201455883851	0.0408417622792099
OTU_3073	0.0104576441940206	0.00212708008481634	-0.0113669343860418	-0.00460385553030987
OTU_36745	0.00244839204297735	0.0161921477510741	-0.0129971884303301	-0.00506247822343975
OTU_4149	0.00522944649773003	0.00441976670775535	-0.00511163948203148	0.024353347546625
OTU_29459	0.000536083427730029	-0.0317521763526317	0.00945940311469667	0.0187031881769034
OTU_23521	-0.00407554168489678	-0.00628131952841053	0.00462987426408847	-0.00532809359933743
OTU_35227	-0.041855462723506	0.0161117814421567	-0.00665670803982074	0.0171635482174953
OTU_19755	-0.0122481886546979	0.00159141600520422	0.0275053044457074	-0.0257575515232952
OTU_28548	-0.00955622923427922	0.0122559270117266	0.00957984810434769	0.00265965852899157
OTU_35506	-0.0104007890177133	0.0102704099473472	-0.0178232369848184	-0.00573398650079238
OTU_27258	-0.0120201214351005	-0.0233197096302891	0.0187604936705546	-0.00888370648422429
OTU_27642	0.000176422598925742	-0.0376989801602087	0.021111166095154	0.0533022738013559
OTU_29194	0.00559053052438621	-0.00983032473408896	0.000596444154000268	0.0453827622062025
OTU_36864	-0.00374661791567913	0.0116207687257799	-0.0168946267976909	-0.011933748510841
OTU_31068	0.00524411237567424	0.00247727666778885	-0.0044635846657107	0.00195136962898333
OTU_25275	-0.0121559775254937	0.0197546096541118	0.0167974646188588	0.0173784957842408
OTU_4003	0.00262484953202688	-0.0179867443640267	0.00684281086413085	0.0276806768223494
OTU_29065	-0.0113154305332051	-0.00421193574250933	-0.0177907969402263	0.00182445691004017
OTU_24069	0.00655342289187961	0.00582705490143806	0.00246682285423784	0.00328638031171033
OTU_26154	0.00649115837696115	0.00243063061985309	0.00255830854556157	-0.00991197002395758
OTU_31839	-0.00486838298283081	-0.00844078260590065	0.0112665435399142	-0.0113091105818978
OTU_30517	-0.0065956586721427	0.0137905184526803	-0.0052638152428113	-0.0118465241603264
OTU_5766	0.00802799712258084	0.00239520286404701	-0.00950531610668398	-0.0217725699895775
OTU_15826	0.00262063758486741	0.00924650328857105	-0.0149219725252166	-0.00888402942218483
OTU_34331	-0.00285984757995409	0.00456051323580871	-0.0678150937402751	0.0340176080542492
OTU_26632	0.00137066418198898	-0.0177716390451093	0.0181058127963788	0.0208837409106828
OTU_25943	-0.00997804728884694	0.00840264253534317	0.00980244144759408	-0.00641005665387868
OTU_35127	0.00243266468001089	0.00611714451042044	-0.00255131094430348	-0.00617352025518301
OTU_37169	0.000149104310112358	-0.0318614534813263	0.0178421918475998	0.0450486434899203
OTU_36306	-0.000849532469967506	-0.0269176636543699	0.00376923189077207	0.0196218713880212
OTU_3192	-0.000295851711417103	0.00676025102868018	-0.0109531559322723	0.00186796936379759
OTU_30353	-0.00164009570777529	0.000886024540357375	0.00869370149181665	0.000277670259175719
OTU_25345	0.0029824857097617	0.022230772832512	0.0175485762165656	-0.0243916387714869
OTU_30470	0.00127516995041349	0.00924347386640635	-0.01796294740337	0.012604031203525
OTU_5344	0.0073685575116128	-0.0103527547888115	0.000710172742574274	0.0153002983981671
OTU_25476	-0.00484092536034656	-0.00370475948799478	0.0010650240930926	-0.0239459636904802
OTU_12053	0.015639179331602	0.024481620044713	-0.0213644439031736	0.00447205041123962
OTU_24415	-0.00132347636015337	-0.0342622525638552	0.0134614475077571	0.0330390231442885
OTU_34106	-0.0330721818528089	0.00420268663846344	-0.0350769162227834	0.0275938122092797
OTU_28619	0.00222694541907476	0.0123829867920652	-0.00561011470941097	-0.00759374732196531
OTU_35927	0.00471316571743675	0.00287078799638035	-0.0215115684488944	0.031935611353485
OTU_30043	0.00633973106522348	0.0159537887960974	-0.0025710350635507	-0.000831245499058896
OTU_36867	0.0112081229823025	-0.0135369509138439	-0.0103299259300755	0.00150706448568715
OTU_12102	-0.00572968216700058	-0.00238450293168058	0.0130047498014135	0.0071522841847009
OTU_12312	0.00598478200430655	0.0183284156886769	-0.0122523691354246	-0.0282705468709349
OTU_25068	-0.0039832737052485	0.00587074008673453	0.00783190142094628	0.000392261533483698
OTU_18658	0.0178182784926897	-0.003757227483384	-0.0100264570813678	0.00164596028546939
OTU_37050	0.00240002428917658	0.00886598132231607	-0.00701730974118451	-0.00592762751724548
OTU_25931	0.00017028865622893	0.0101777086749722	0.0041418220569632	-0.00455842420499265
OTU_26427	0.0220236638962367	-0.00688808828907063	-0.0245284023777264	-0.0338069721397503
OTU_30449	-0.0147146195049888	0.00329167738987041	-0.0196783694845153	0.00598990351772961
OTU_27452	-0.0228471542255422	0.00607444950976751	-0.00119130760534591	0.00179599070616961
OTU_9321	-0.00249752021883967	0.0041439476594111	-0.00746706124191837	-0.010602895614464
OTU_35786	-0.0247206992193884	0.00895211214678935	0.0332103208339256	-0.00563630443254671
OTU_26139	-0.01412457684108	0.0125809064747992	-0.0201887723279976	-0.0062395702195592
OTU_24328	-0.00143514569910114	0.00543052639231048	-0.0310673669658089	0.0251834687570076
OTU_28971	-0.0139304190060108	0.00414053406034794	5.37312364536078e-05	0.00941455699162631
OTU_37560	0.000941416603363199	-0.0101527864281951	-0.00895275947939465	-0.0103959910902894
OTU_29962	-0.0051482297422612	0.0180258346910523	0.01454885818292	-0.0120255119713191
OTU_5106	0.0109947179376126	0.0173090509019191	0.0113480716271453	0.00861207374269759
OTU_35720	-0.0185155216205278	-0.029506578797214	-0.0248142814423442	-0.00613732103474027
OTU_30553	-0.00524093331594761	0.0128757628010331	0.0200961299404758	-0.00149093628459847
OTU_27408	0.00487424906385735	-0.0351346252474763	0.0137925453385824	0.0320906913206114
OTU_33393	0.00232726271514724	-0.0314028141239941	0.011527853976775	0.0425232352701446
OTU_31742	-0.000277703880821721	-0.0100118486588546	0.00405846854709097	0.00417236264173426
