"source","target","correlation","direct","cor"
"Arcopilus","Rhodoplanes",-0.750257997936017,"undirected","-"
"Conlarium","Rhodoplanes",0.719298245614035,"undirected","+"
"Scopulariopsis","Rhodoplanes",0.777089783281734,"undirected","+"
"Arcopilus","Gp5",-0.787409700722394,"undirected","-"
"Tylenchorhynchus","Gp5",-0.725490196078431,"undirected","-"
"Humicola","Nitrosopumilus",-0.711042311661507,"undirected","-"
"Tylenchorhynchus","Nitrosopumilus",-0.715170278637771,"undirected","-"
"Conlarium","Burkholderia",-0.706914344685243,"undirected","-"
"Humicola","Burkholderia",0.770897832817337,"undirected","+"
"Arcopilus","Chondromyces",-0.69453044375645,"undirected","-"
"Arcopilus","Desertibacter",-0.789473684210526,"undirected","-"
"Arcopilus","Dongia",-0.758513931888545,"undirected","-"
"Arcopilus","Haliangium",-0.78328173374613,"undirected","-"
"Conlarium","Crenobacter",-0.706914344685243,"undirected","-"
"Tylenchorhynchus","WPS-1_genera_incertae_sedis",0.750257997936017,"undirected","+"
"Humicola","Acidocella",0.73374613003096,"undirected","+"
"Conlarium","Candidatus_Solibacter",0.692466460268318,"undirected","+"
"Tylenchorhynchus","Pseudoduganella",0.762641898864809,"undirected","+"
"Gp2","Hydrogonium",0.706914344685243,"undirected","+"
"Parafilimonas","Hydrogonium",0.725490196078431,"undirected","+"
"Pseudomonas","Hydrogonium",-0.82249742002064,"undirected","-"
"Rhodanobacter","Hydrogonium",0.692466460268318,"undirected","+"
"Rudaea","Hydrogonium",0.708978328173375,"undirected","+"
"Sediminibacterium","Hydrogonium",0.752710477180186,"undirected","+"
"Spartobacteria_genera_incertae_sedis","Hydrogonium",0.727554179566563,"undirected","+"
"Variovorax","Hydrogonium",-0.816305469556244,"undirected","-"
"Alternaria","Gp2",-0.69453044375645,"undirected","-"
"Hydrogonium","Gp2",0.706914344685243,"undirected","+"
"Penicillium","Gp2",-0.725490196078431,"undirected","-"
"Alternaria","Spartobacteria_genera_incertae_sedis",-0.719298245614035,"undirected","-"
"Hydrogonium","Spartobacteria_genera_incertae_sedis",0.727554179566563,"undirected","+"
"Hydrogonium","Variovorax",-0.816305469556244,"undirected","-"
"Neospongiococcum","Variovorax",0.733092508639138,"undirected","+"
"Gp2","Alternaria",-0.69453044375645,"undirected","-"
"Spartobacteria_genera_incertae_sedis","Alternaria",-0.719298245614035,"undirected","-"
"Hydrogonium","Parafilimonas",0.725490196078431,"undirected","+"
"Hydrogonium","Pseudomonas",-0.82249742002064,"undirected","-"
"Hydrogonium","Sediminibacterium",0.752710477180186,"undirected","+"
"Variovorax","Neospongiococcum",0.733092508639138,"undirected","+"
"Gp2","Penicillium",-0.725490196078431,"undirected","-"
"Latescibacteria_genera_incertae_sedis","Penicillium",-0.731682146542828,"undirected","-"
"Pedobacter","Penicillium",-0.706711723617704,"undirected","-"
"Pseudogulbenkiania","Penicillium",0.766769865841073,"undirected","+"
"Skermanella","Penicillium",-0.70485036119711,"undirected","-"
"Sphingomonas","Penicillium",0.700722394220846,"undirected","+"
"Arcopilus","Pseudogulbenkiania",0.696594427244582,"undirected","+"
"Microascus","Pseudogulbenkiania",-0.69453044375645,"undirected","-"
"Penicillium","Pseudogulbenkiania",0.766769865841073,"undirected","+"
"Pyrus","Pseudogulbenkiania",-0.692466460268318,"undirected","-"
"Penicillium","Sphingomonas",0.700722394220846,"undirected","+"
"Pseudogulbenkiania","Pyrus",-0.692466460268318,"undirected","-"
"Penicillium","Latescibacteria_genera_incertae_sedis",-0.731682146542828,"undirected","-"
"Arenimonas","Sagenomella",0.758513931888545,"undirected","+"
"Gp13","Sagenomella",-0.739938080495356,"undirected","-"
"Herbaspirillum","Sagenomella",-0.717234262125903,"undirected","-"
"Sulfuricella","Sagenomella",0.752321981424149,"undirected","+"
"Conlarium","Gp13",-0.729618163054696,"undirected","-"
"Microascus","Gp13",-0.727554179566563,"undirected","-"
"Sagenomella","Gp13",-0.739938080495356,"undirected","-"
"Scopulariopsis","Gp13",-0.719298245614035,"undirected","-"
"Arenimonas","Scytalidium",0.716650964029585,"undirected","+"
"Azoarcus","Scytalidium",0.739401788284493,"undirected","+"
"Gp17","Scytalidium",0.693900139774678,"undirected","+"
"Cylindrocarpon","Sulfuricella",0.700722394220846,"undirected","+"
"Microascus","Sulfuricella",0.756449948400413,"undirected","+"
"Sagenomella","Sulfuricella",0.752321981424149,"undirected","+"
"Cladosporium","Herbaspirillum",0.692466460268318,"undirected","+"
"Sagenomella","Herbaspirillum",-0.717234262125903,"undirected","-"
"Sagenomella","Arenimonas",0.758513931888545,"undirected","+"
"Scytalidium","Arenimonas",0.716650964029585,"undirected","+"
"Scytalidium","Azoarcus",0.739401788284493,"undirected","+"
"Sulfuricella","Cylindrocarpon",0.700722394220846,"undirected","+"
"Bradyrhizobium","Trichoderma",-0.795665634674923,"undirected","-"
"Devosia","Trichoderma",-0.834881320949432,"undirected","-"
"Gp1","Trichoderma",0.73374613003096,"undirected","+"
"Paraphaeosphaeria","Bradyrhizobium",0.692466460268318,"undirected","+"
"Trichoderma","Bradyrhizobium",-0.795665634674923,"undirected","-"
"Bradyrhizobium","Paraphaeosphaeria",0.692466460268318,"undirected","+"
"Trichoderma","Devosia",-0.834881320949432,"undirected","-"
"Trichoderma","Gp1",0.73374613003096,"undirected","+"
