"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_117",8,0.306625577812018,101.872277912271,8
"ASV_423",6,0.354723707664884,208.24889863307,6
"ASV_138",5,0.262187088274045,0,5
"ASV_135",1,0.222844344904815,0,1
"ASV_1",41,0.421610169491525,311.761906184083,41
"ASV_66",17,0.379770992366412,299.129051095232,17
"ASV_10",4,0.309486780715397,198,4
"ASV_52",9,0.334453781512605,2.80992896856272,9
"ASV_268",25,0.379770992366412,266.509920002669,25
"ASV_11",17,0.320967741935484,102.155070472525,17
"ASV_51",4,0.3109375,0,4
"ASV_41",5,0.303353658536585,11.6110246872646,5
"ASV_39",8,0.306625577812018,269.995461173065,8
"ASV_36",1,0.262187088274045,0,1
