"source","target","correlation","direct","cor"
"RGR","bac_ASV_476",-0.698658410732714,"undirected","-"
"RB","bac_ASV_476",0.642930856553148,"undirected","+"
"LRN2","bac_ASV_476",0.797729618163055,"undirected","+"
"BI","bac_ASV_476",0.708978328173375,"undirected","+"
"AK","bac_ASV_258",-0.702786377708978,"undirected","-"
"Height","bac_ASV_258",-0.760577915376677,"undirected","-"
"RGR","bac_ASV_258",-0.824561403508772,"undirected","-"
"LRN2","bac_ASV_258",0.661506707946336,"undirected","+"
"LRL2","bac_ASV_258",0.686274509803922,"undirected","+"
"Height","bac_ASV_45",0.682146542827657,"undirected","+"
"TG","bac_ASV_45",0.684210526315789,"undirected","+"
"RGR","bac_ASV_45",0.791537667698658,"undirected","+"
"LRN2","bac_ASV_45",-0.70485036119711,"undirected","-"
"LRL2","bac_ASV_45",-0.721362229102167,"undirected","-"
"AP","bac_ASV_878",-0.667698658410733,"undirected","-"
"Height","bac_ASV_878",-0.91124871001032,"undirected","-"
"RGR","bac_ASV_878",-0.756449948400413,"undirected","-"
"LRN2","bac_ASV_878",0.678018575851393,"undirected","+"
"LRL2","bac_ASV_878",0.649122807017544,"undirected","+"
"AK","bac_ASV_11",-0.702786377708978,"undirected","-"
"Height","bac_ASV_11",-0.857585139318885,"undirected","-"
"RGR","bac_ASV_11",-0.79360165118679,"undirected","-"
"LRN2","bac_ASV_11",0.692466460268318,"undirected","+"
"LRL2","bac_ASV_11",0.647058823529412,"undirected","+"
"AP","bac_ASV_1489",-0.72892388467851,"undirected","-"
"AK","bac_ASV_1489",-0.710153312540866,"undirected","-"
"Height","bac_ASV_1489",-0.935400178192595,"undirected","-"
"RGR","bac_ASV_1489",-0.789406839344252,"undirected","-"
"AK","bac_ASV_242",-0.671826625386997,"undirected","-"
"Height","bac_ASV_242",-0.762641898864809,"undirected","-"
"RGR","bac_ASV_242",-0.70485036119711,"undirected","-"
"LRN2","bac_ASV_242",0.717234262125903,"undirected","+"
"AP","bac_ASV_310",0.682146542827657,"undirected","+"
"Height","bac_ASV_310",0.797729618163055,"undirected","+"
"RGR","bac_ASV_310",0.766769865841073,"undirected","+"
"LRL2","bac_ASV_310",-0.657378740970072,"undirected","-"
"AP","bac_ASV_657",0.638802889576883,"undirected","+"
"RGR","bac_ASV_657",0.756449948400413,"undirected","+"
"LRL2","bac_ASV_657",-0.770897832817337,"undirected","-"
"TLRL","bac_ASV_657",-0.686274509803922,"undirected","-"
"AK","bac_ASV_53",0.810113519091847,"undirected","+"
"Height","bac_ASV_53",0.797729618163055,"undirected","+"
"RGR","bac_ASV_53",0.725490196078431,"undirected","+"
"LRL2","bac_ASV_53",-0.65531475748194,"undirected","-"
"AP","bac_ASV_139",0.675954592363261,"undirected","+"
"Height","bac_ASV_139",0.805985552115583,"undirected","+"
"RGR","bac_ASV_139",0.770897832817337,"undirected","+"
"LRL2","bac_ASV_139",-0.690402476780186,"undirected","-"
"AK","bac_ASV_48",0.768833849329205,"undirected","+"
"Height","bac_ASV_48",0.766769865841073,"undirected","+"
"RGR","bac_ASV_48",0.737874097007224,"undirected","+"
"LRN2","bac_ASV_48",-0.673890608875129,"undirected","-"
"NH4.N","bac_ASV_277",0.65531475748194,"undirected","+"
"AP","bac_ASV_277",-0.764705882352941,"undirected","-"
"Height","bac_ASV_277",-0.874097007223942,"undirected","-"
"RB","bac_ASV_277",0.686274509803922,"undirected","+"
"NO3.N","bac_ASV_165",0.775025799793602,"undirected","+"
"TG","bac_ASV_165",0.779153766769866,"undirected","+"
"RGR","bac_ASV_165",0.684210526315789,"undirected","+"
"LRL2","bac_ASV_165",-0.742002063983488,"undirected","-"
"Height","bac_ASV_782",-0.696594427244582,"undirected","-"
"RGR","bac_ASV_782",-0.762641898864809,"undirected","-"
"LRN2","bac_ASV_782",0.657378740970072,"undirected","+"
"Height","bac_ASV_1048",0.805985552115583,"undirected","+"
"RGR","bac_ASV_1048",0.659442724458204,"undirected","+"
"LRL2","bac_ASV_1048",-0.661506707946336,"undirected","-"
"TG","bac_ASV_1378",0.717234262125903,"undirected","+"
"RGR","bac_ASV_1378",0.818369453044376,"undirected","+"
"LRL2","bac_ASV_1378",-0.836945304437564,"undirected","-"
"Height","bac_ASV_180",0.673890608875129,"undirected","+"
"RGR","bac_ASV_180",0.727554179566563,"undirected","+"
"LRL2","bac_ASV_180",-0.69453044375645,"undirected","-"
"Height","bac_ASV_290",-0.808049535603715,"undirected","-"
"RGR","bac_ASV_290",-0.748194014447884,"undirected","-"
"LRN2","bac_ASV_290",0.649122807017544,"undirected","+"
"AK","bac_ASV_332",-0.731682146542828,"undirected","-"
"Height","bac_ASV_332",-0.843137254901961,"undirected","-"
"RGR","bac_ASV_332",-0.770897832817337,"undirected","-"
"Height","bac_ASV_425",-0.715170278637771,"undirected","-"
"LRN2","bac_ASV_425",0.638802889576883,"undirected","+"
"BI","bac_ASV_425",0.65531475748194,"undirected","+"
"AP","bac_ASV_1337",-0.74754785387991,"undirected","-"
"Height","bac_ASV_1337",-0.715539589418201,"undirected","-"
"RGR","bac_ASV_1337",-0.776458544361453,"undirected","-"
"AK","bac_ASV_1054",-0.737874097007224,"undirected","-"
"Height","bac_ASV_1054",-0.810113519091847,"undirected","-"
"RGR","bac_ASV_1054",-0.696594427244582,"undirected","-"
"AP","bac_ASV_799",-0.64499484004128,"undirected","-"
"Height","bac_ASV_799",-0.843137254901961,"undirected","-"
"RGR","bac_ASV_799",-0.638802889576883,"undirected","-"
"AK","bac_ASV_965",-0.661506707946336,"undirected","-"
"Height","bac_ASV_965",-0.725490196078431,"undirected","-"
"RGR","bac_ASV_965",-0.684210526315789,"undirected","-"
"Height","bac_ASV_320",-0.65531475748194,"undirected","-"
"RGR","bac_ASV_320",-0.642930856553148,"undirected","-"
"Height","bac_ASV_912",-0.673890608875129,"undirected","-"
"RGR","bac_ASV_912",-0.727554179566563,"undirected","-"
"Height","bac_ASV_12",0.777089783281734,"undirected","+"
"LRN2","bac_ASV_12",-0.684210526315789,"undirected","-"
"TG","bac_ASV_78",0.727554179566563,"undirected","+"
"RGR","bac_ASV_78",0.642930856553148,"undirected","+"
"RGR","bac_ASV_1192",-0.700722394220846,"undirected","-"
"LRL2","bac_ASV_1192",0.692466460268318,"undirected","+"
"Height","bac_ASV_122",-0.717234262125903,"undirected","-"
"RGR","bac_ASV_122",-0.680082559339525,"undirected","-"
"Height","bac_ASV_286",-0.647058823529412,"undirected","-"
"RGR","bac_ASV_286",-0.696594427244582,"undirected","-"
"Height","bac_ASV_614",-0.678018575851393,"undirected","-"
"RGR","bac_ASV_614",-0.700722394220846,"undirected","-"
"Height","bac_ASV_77",0.752321981424149,"undirected","+"
"RGR","bac_ASV_77",0.803921568627451,"undirected","+"
"Height","bac_ASV_135",-0.74406604747162,"undirected","-"
"RGR","bac_ASV_135",-0.667698658410733,"undirected","-"
"Height","bac_ASV_521",-0.797729618163055,"undirected","-"
"RGR","bac_ASV_521",-0.640866873065016,"undirected","-"
"RGR","bac_ASV_367",-0.74406604747162,"undirected","-"
"LRL2","bac_ASV_367",0.785345717234262,"undirected","+"
"Height","bac_ASV_874",-0.663913356415445,"undirected","-"
"Height","bac_ASV_513",-0.719298245614035,"undirected","-"
"LRL2","bac_ASV_641",0.642930856553148,"undirected","+"
"Height","bac_ASV_227",-0.711042311661507,"undirected","-"
"Height","bac_ASV_661",-0.651186790505676,"undirected","-"
"TG","bac_ASV_1138",-0.700722394220846,"undirected","-"
"Height","bac_ASV_772",-0.736190082619304,"undirected","-"
"RGR","bac_ASV_54",0.659442724458204,"undirected","+"
"Height","bac_ASV_133",-0.74406604747162,"undirected","-"
"Height","bac_ASV_62",-0.651186790505676,"undirected","-"
"LRN2","bac_ASV_79",0.708978328173375,"undirected","+"
"Height","bac_ASV_386",0.735810113519092,"undirected","+"
"Height","bac_ASV_217",0.669762641898865,"undirected","+"
"Height","bac_ASV_707",-0.78328173374613,"undirected","-"
"Height","bac_ASV_1584",-0.671826625386997,"undirected","-"
"LRN2","bac_ASV_342",0.698658410732714,"undirected","+"
"Height","bac_ASV_423",0.665634674922601,"undirected","+"
"Height","bac_ASV_462",0.642930856553148,"undirected","+"
"AP","bac_ASV_67",0.690402476780186,"undirected","+"
"Height","bac_ASV_82",-0.739938080495356,"undirected","-"
"Height","bac_ASV_735",-0.70485036119711,"undirected","-"
"RGR","bac_ASV_495",-0.678018575851393,"undirected","-"
"Height","bac_ASV_28",-0.805985552115583,"undirected","-"
"TG","bac_ASV_83",0.727554179566563,"undirected","+"
"Height","bac_ASV_1038",-0.719298245614035,"undirected","-"
"Height","bac_ASV_855",-0.653250773993808,"undirected","-"
"LRL2","bac_ASV_57",-0.647058823529412,"undirected","-"
"LRN2","bac_ASV_477",0.651186790505676,"undirected","+"
"RGR","bac_ASV_300",-0.73374613003096,"undirected","-"
"TG","bac_ASV_302",-0.649122807017544,"undirected","-"
"Height","bac_ASV_1207",-0.656685683795059,"undirected","-"
"RGR","bac_ASV_522",0.659442724458204,"undirected","+"
"AP","bac_ASV_540",0.651186790505676,"undirected","+"
"RGR","bac_ASV_498",0.679422342521555,"undirected","+"
"AP","bac_ASV_95",0.692466460268318,"undirected","+"
"RGR","bac_ASV_1603",-0.659783257775224,"undirected","-"
"RGR","bac_ASV_350",-0.791537667698658,"undirected","-"
"Height","bac_ASV_617",-0.754385964912281,"undirected","-"
"Height","bac_ASV_471",-0.647058823529412,"undirected","-"
"Height","bac_ASV_451",-0.644295387874398,"undirected","-"
"bac_ASV_361","AK",-0.678018575851393,"undirected","-"
"bac_ASV_1489","AK",-0.710153312540866,"undirected","-"
"bac_ASV_923","AK",-0.711042311661507,"undirected","-"
"bac_ASV_244","AK",-0.651186790505676,"undirected","-"
"bac_ASV_279","AK",-0.669762641898865,"undirected","-"
"bac_ASV_651","AK",-0.752084805189404,"undirected","-"
"bac_ASV_407","AK",-0.649122807017544,"undirected","-"
"bac_ASV_242","AK",-0.671826625386997,"undirected","-"
"bac_ASV_400","AK",0.649122807017544,"undirected","+"
"bac_ASV_312","AK",0.65531475748194,"undirected","+"
"bac_ASV_39","AK",-0.667698658410733,"undirected","-"
"bac_ASV_3","AK",0.708978328173375,"undirected","+"
"bac_ASV_359","AK",0.682146542827657,"undirected","+"
"bac_ASV_53","AK",0.810113519091847,"undirected","+"
"bac_ASV_963","AK",0.727554179566563,"undirected","+"
"bac_ASV_258","AK",-0.702786377708978,"undirected","-"
"bac_ASV_130","AK",-0.70485036119711,"undirected","-"
"bac_ASV_329","AK",-0.642930856553148,"undirected","-"
"bac_ASV_294","AK",-0.713106295149639,"undirected","-"
"bac_ASV_229","AK",-0.663570691434468,"undirected","-"
"bac_ASV_473","AK",-0.682146542827657,"undirected","-"
"bac_ASV_232","AK",-0.742002063983488,"undirected","-"
"bac_ASV_48","AK",0.768833849329205,"undirected","+"
