"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_50",14,0.227053140096618,1060.57786552691,14
"ASV_947",11,0.243208279430789,908.054206408761,11
"ASV_377",9,0.214123006833713,1124.84730346544,9
"ASV_659",13,0.228989037758831,1090.88734018001,13
"ASV_2529",12,0.229268292682927,113.382466236401,12
"ASV_267",7,0.215102974828375,71.6290822450759,7
"ASV_2971",11,0.226506024096386,2709.95934000584,11
"ASV_2316",12,0.235294117647059,340.391371608906,12
"ASV_2582",10,0.220657276995305,256.303165645673,10
"ASV_1377",2,0.112845138055222,555,2
"ASV_434",6,0.143950995405819,1366.5,6
"ASV_911",1,1,0,1
"ASV_328",9,0.211711711711712,1406.1797297551,9
"ASV_7046",7,0.206593406593407,994.236126766957,7
"ASV_8377",8,0.18669314796425,528.054531203056,8
"ASV_466",4,0.186507936507937,397.360516713748,4
"ASV_524",1,0.136231884057971,0,1
"ASV_795",1,0.119516846789574,0,1
"ASV_824",2,1,1,2
"ASV_3048",1,1,0,1
"ASV_1306",2,0.161512027491409,187,2
"ASV_218",6,0.199575371549894,176.184940786601,6
"ASV_503",2,0.4,7,2
"ASV_179",2,0.444444444444444,0,2
"ASV_1836",3,0.533333333333333,15,3
"ASV_341",2,0.454545454545455,4,2
"ASV_163",1,1,0,1
"ASV_590",7,0.218350754936121,163.104875864904,7
"ASV_3075",6,0.209354120267261,120.518365812838,6
"ASV_2593",11,0.200854700854701,891.926468103511,11
"ASV_2412",10,0.205240174672489,511.073589434453,10
"ASV_170",2,0.75,2,2
"ASV_494",1,0.5,0,1
"ASV_2206",11,0.231527093596059,1024.14158710526,11
"ASV_2992",6,0.215596330275229,291.237552711571,6
"ASV_1095",9,0.22488038277512,640.765069169208,9
"ASV_354",1,1,0,1
"ASV_2403",2,0.169828364950316,209.87964611444,2
"ASV_700",7,0.211950394588501,468.001176549242,7
"ASV_506",8,0.236477987421384,1314.5998992673,8
"ASV_780",2,0.18007662835249,0,2
"ASV_4925",5,0.193814432989691,340.041583127278,5
"ASV_95",2,1,0,2
"ASV_230",2,1,0,2
"ASV_489",1,1,0,1
"ASV_112",2,0.347826086956522,7,2
"ASV_101",3,0.232673267326733,46,3
"ASV_2137",2,0.0924287118977384,187,2
"ASV_1980",2,1,1,2
"ASV_933",1,1,0,1
"ASV_383",3,0.136429608127721,556,3
"ASV_234",3,0.165492957746479,1780,3
"ASV_801",2,0.126005361930295,0,2
"ASV_336",1,1,0,1
"ASV_7118",3,0.233830845771144,90,3
"ASV_3704",5,0.291925465838509,213.8,5
"ASV_247",7,0.326388888888889,29.5767942583732,7
"ASV_2804",10,0.376,193.748547505126,10
"ASV_264",9,0.353383458646617,394.389807852966,9
"ASV_992",7,0.324137931034483,56.7295245689983,7
"ASV_481",2,1,1,2
"ASV_641",2,0.191836734693878,46,2
"ASV_954",2,1,1,2
"ASV_191",1,1,0,1
"ASV_7817",1,1,0,1
"ASV_1996",1,1,0,1
"ASV_2900",1,0.296296296296296,0,1
"ASV_870",2,0.132022471910112,0,2
"ASV_1223",4,0.151368760064412,1452,4
"ASV_3464",4,0.117353308364544,372,4
"ASV_6758",2,0.117206982543641,0,2
"ASV_3241",4,0.29746835443038,280,4
"ASV_1344",5,0.343065693430657,152.311111111111,5
"ASV_8823",7,0.29559748427673,53.8220000759475,7
"ASV_1826",10,0.350746268656716,122.349381028328,10
"ASV_733",2,1,1,2
"ASV_123",1,0.666666666666667,0,1
"ASV_323",1,0.666666666666667,0,1
"ASV_1349",11,0.230958230958231,112.939380111992,11
"ASV_999",11,0.223543400713436,465.665523592411,11
"ASV_1993",12,0.233540372670807,734.952667942534,12
"ASV_2907",1,1,0,1
"ASV_357",2,0.134767025089606,0.5,2
"ASV_4739",4,0.170753860127157,301.064359785443,4
"ASV_802",3,0.204570184983678,0,3
"ASV_97",4,0.457142857142857,0,4
"ASV_1842",6,0.571428571428571,4.61031746031746,6
"ASV_3149",6,0.484848484848485,3.25,6
"ASV_1077",5,0.516129032258065,0,5
"ASV_5128",8,0.592592592592593,24.4218253968254,8
"ASV_1155",7,0.592592592592593,16.2492063492063,7
"ASV_1018",9,0.64,20.893253968254,9
"ASV_6361",8,0.666666666666667,28.5488095238095,8
"ASV_1029",4,0.204347826086957,567.099247995347,4
"ASV_402",5,0.214857142857143,560.496548252276,5
"ASV_370",2,0.191836734693878,168.531611936459,2
"ASV_1327",9,0.200426439232409,123.29208529397,9
"ASV_409",9,0.174074074074074,172.666254765758,9
"ASV_125",6,0.175209692451072,13.6673268516354,6
"ASV_4269",9,0.17752596789424,268.086171324473,9
"ASV_1535",10,0.18042226487524,129.718079773496,10
"ASV_1069",10,0.175536881419234,1749.06812851205,10
"ASV_2387",10,0.177191328934967,552.065971741996,10
"ASV_1116",4,0.170444242973708,2.6468253968254,4
"ASV_3990",10,0.177693761814745,336.829545525418,10
"ASV_4776",11,0.181818181818182,245.515657756817,11
"ASV_508",8,0.20704845814978,170.481862875208,8
"ASV_1331",14,0.201500535905681,246.447021244465,14
"ASV_1119",2,0.172477064220183,0,2
"ASV_146",7,0.195223260643821,740,7
"ASV_1737",6,0.183953033268102,12.0091356209178,6
"ASV_1949",5,0.122395833333333,279.5,5
"ASV_84",3,0.274853801169591,4.05,3
"ASV_5020",4,0.283132530120482,99,4
"ASV_316",2,1,1,2
"ASV_1227",13,0.185221674876847,72.1759455133607,13
"ASV_293",14,0.186507936507937,648.030118352756,14
"ASV_216",12,0.199363732767762,288.465634221255,12
"ASV_629",7,0.170289855072464,0,7
"ASV_1276",12,0.179732313575526,569.688104700466,12
"ASV_3332",5,0.16137339055794,0.45,5
"ASV_1238",11,0.202368137782562,516.947839260932,11
"ASV_1628",12,0.182347235693501,336.975921342255,12
"ASV_714",13,0.208425720620843,633.71270005274,13
"ASV_2256",5,0.194014447884417,1948,5
"ASV_442",4,0.192032686414709,372,4
"ASV_814",2,0.132581100141044,187,2
"ASV_981",1,1,0,1
"ASV_1160",3,0.197686645636172,187,3
"ASV_227",3,0.281437125748503,0.5,3
"ASV_566",1,1,0,1
"ASV_202",1,0.666666666666667,0,1
"ASV_1051",1,0.666666666666667,0,1
"ASV_295",1,1,0,1
"ASV_152",2,0.666666666666667,3,2
"ASV_90",2,0.571428571428571,0,2
"ASV_689",2,0.571428571428571,0,2
"ASV_620",1,1,0,1
"ASV_453",1,1,0,1
"ASV_483",1,1,0,1
"ASV_1653",2,0.163620539599652,0,2
"ASV_586",1,0.5,0,1
"ASV_1960",3,0.172635445362718,340.700997115547,3
"ASV_603",1,1,0,1
"ASV_1274",4,0.122316200390371,92.5,4
"ASV_1434",1,1,0,1
"ASV_6801",8,0.201500535905681,838.598865614998,8
"ASV_3567",7,0.188376753507014,154.037722191969,7
"ASV_4221",6,0.159592529711375,920.563416515785,6
"ASV_318",1,0.120822622107969,0,1
"ASV_2162",5,0.154478225143796,479.379519138934,5
"ASV_355",3,0.150761828388132,121.725689875184,3
"ASV_930",1,1,0,1
"ASV_3354",2,1,1,2
"ASV_321",2,0.126005361930295,0,2
"ASV_2612",2,0.126005361930295,0,2
"ASV_1833",1,1,0,1
"ASV_1176",1,1,0,1
"ASV_690",2,1,1,2
"ASV_719",2,1,1,2
"ASV_575",4,0.15272136474411,2.28571428571429,4
"ASV_1830",4,0.151857835218094,372,4
"ASV_516",2,1,1,2
"ASV_258",1,1,0,1
"ASV_2550",4,0.187250996015936,26.633242478616,4
"ASV_2464",1,0.333333333333333,0,1
"ASV_1076",3,0.375,11,3
"ASV_846",3,0.375,11,3
"ASV_6405",2,1,1,2
"ASV_233",2,0.107674684994273,187,2
"ASV_2141",4,0.2,47.5,4
"ASV_3805",4,0.241025641025641,83.5,4
"ASV_1057",5,0.138745387453875,366,5
"ASV_1517",5,0.138745387453875,366,5
"ASV_1565",1,1,0,1
"ASV_1614",1,0.666666666666667,0,1
"ASV_1127",1,1,0,1
"ASV_320",1,1,0,1
"ASV_612",1,0.416666666666667,0,1
"ASV_2937",1,1,0,1
"ASV_269",1,1,0,1
"ASV_517",1,0.167259786476868,0,1
"ASV_1672",2,0.196652719665272,0,2
"ASV_2180",2,0.242268041237113,0,2
"ASV_379",1,0.116770186335404,0,1
"ASV_1346",1,1,0,1
"ASV_660",1,1,0,1
"ASV_836",3,0.155371900826446,152.14024753154,3
"ASV_3069",1,0.666666666666667,0,1
"ASV_1284",1,1,0,1
"ASV_639",1,0.444444444444444,0,1
"ASV_2693",1,1,0,1
"ASV_5654",1,1,0,1
"ASV_1496",1,1,0,1
"ASV_819",1,1,0,1
"ASV_777",1,0.140823970037453,0,1
"ASV_1773",1,1,0,1
"ASV_140",2,1,1,2
"ASV_415",1,1,0,1
"ASV_715",5,0.313333333333333,24.1115079365079,5
"ASV_1636",5,0.203243243243243,770.082795010173,5
"ASV_459",5,0.183057448880234,354.017326938248,5
"ASV_384",2,0.75,2,2
"ASV_4687",2,0.390243902439024,0,2
"ASV_2307",3,0.4,0,3
"ASV_1056",1,0.666666666666667,0,1
"ASV_852",2,0.167707404103479,0,2
"ASV_1073",1,1,0,1
"ASV_3143",1,0.666666666666667,0,1
"ASV_1308",1,0.666666666666667,0,1
"ASV_1456",1,1,0,1
"ASV_307",2,0.18129218900675,59.5372867569729,2
"ASV_1156",3,0.17956064947469,758.077153551555,3
"ASV_1905",1,0.666666666666667,0,1
"ASV_1393",1,0.27906976744186,0,1
"ASV_1554",1,1,0,1
"ASV_3757",2,0.179904306220096,34.6678483332886,2
"ASV_1460",1,1,0,1
"ASV_3850",2,0.288343558282209,4.75,2
"ASV_1084",1,1,0,1
"ASV_2959",2,0.229268292682927,46,2
"ASV_308",1,1,0,1
"ASV_634",1,0.262569832402235,0,1
"ASV_4573",1,0.116480793060719,0,1
"ASV_420",1,0.5,0,1
"ASV_956",3,0.15811606391926,27.3121537672506,3
"ASV_2501",1,0.266666666666667,0,1
"ASV_1882",2,1,0,2
"ASV_964",2,1,0,2
"ASV_1947",1,1,0,1
"ASV_198",2,1,1,2
"ASV_5712",1,1,0,1
"ASV_3636",2,1,1,2
"ASV_1190",2,0.105145413870246,0,2
"ASV_703",1,1,0,1
"ASV_4888",1,1,0,1
"ASV_6091",2,1,1,2
"ASV_1391",1,0.27906976744186,0,1
"ASV_1403",2,1,1,2
"ASV_2077",1,1,0,1
"ASV_4063",2,0.120435618193466,372,2
"ASV_2058",3,0.169522091974752,166.685495251726,3
"ASV_331",2,0.223809523809524,46,2
"ASV_322",1,0.0846465556055831,0,1
"ASV_1265",1,1,0,1
"ASV_2114",1,0.666666666666667,0,1
"ASV_816",1,1,0,1
"ASV_2184",1,1,0,1
"ASV_3861",3,0.15210355987055,194.565141366166,3
"ASV_519",1,1,0,1
"ASV_1532",1,0.666666666666667,0,1
"ASV_1537",1,0.18359375,0,1
"ASV_5693",1,1,0,1
"ASV_937",1,1,0,1
"ASV_1161",1,1,0,1
"ASV_588",1,0.666666666666667,0,1
"ASV_3282",1,1,0,1
"ASV_718",1,0.666666666666667,0,1
"ASV_1",1,0.18007662835249,0,1
"ASV_29",2,0.555555555555556,6,2
"ASV_3",1,1,0,1
"ASV_131",3,0.625,0,3
"ASV_17",2,0.176029962546816,187,2
"ASV_5",5,0.324137931034483,66.0666666666666,5
"ASV_268",2,0.27906976744186,11,2
"ASV_60",2,0.363636363636364,0,2
"ASV_22",1,1,0,1
"ASV_148",2,0.197478991596639,46,2
"ASV_127",1,0.666666666666667,0,1
"ASV_34",3,0.192622950819672,187,3
"ASV_185",19,0.259310344827586,1968.98710639941,19
"ASV_214",17,0.243523316062176,1479.4642000744,17
"ASV_9",3,0.156275976724855,1.5,3
"ASV_67",5,0.5,15,5
"ASV_32",2,0.235,90,2
"ASV_273",1,0.363636363636364,0,1
"ASV_24",4,0.179904306220096,5.44056604037129,4
"ASV_19",2,0.126599326599327,736,2
"ASV_4",1,1,0,1
"ASV_49",2,0.157585917854149,187,2
"ASV_77",2,0.135642135642136,187,2
"ASV_15",1,0.666666666666667,0,1
"ASV_196",1,1,0,1
"ASV_71",1,0.139156180606958,0,1
"ASV_492",1,0.333333333333333,0,1
"ASV_96",1,1,0,1
"ASV_219",3,0.200854700854701,69.6088752211657,3
"ASV_298",2,0.75,2,2
"ASV_204",1,1,0,1
"ASV_165",1,0.175046554934823,0,1
"ASV_188",4,0.207505518763797,219.349980389073,4
"ASV_217",2,1,0,2
"ASV_42",1,1,0,1
"ASV_417",2,0.444444444444444,12,2
"ASV_74",1,0.189516129032258,0,1
"ASV_364",2,0.101676581936182,372,2
"ASV_116",1,0.666666666666667,0,1
"ASV_278",1,1,0,1
"ASV_59",3,0.143183549124143,89.5,3
"ASV_12",1,1,0,1
"ASV_73",5,0.324137931034483,84.2792397660819,5
"ASV_114",1,0.666666666666667,0,1
"ASV_27",1,0.161512027491409,0,1
"ASV_109",1,0.666666666666667,0,1
"ASV_62",1,1,0,1
"ASV_716",1,1,0,1
"ASV_63",1,1,0,1
"ASV_1722",4,0.132394366197183,736,4
"ASV_157",1,0.666666666666667,0,1
"ASV_397",2,1,1,2
"ASV_767",8,0.214857142857143,11.0053278881344,8
"ASV_1378",1,1,0,1
"ASV_106",2,0.146189735614308,33.8597524684598,2
"ASV_16",8,0.615384615384615,11.3349206349206,8
"ASV_245",3,0.18129218900675,0,3
"ASV_450",13,0.200640341515475,2280.30039010191,13
"ASV_118",1,0.109112013929193,0,1
"ASV_239",4,0.274853801169591,91.5,4
"ASV_141",1,0.666666666666667,0,1
"ASV_470",9,0.175700934579439,12.2734641969459,9
"ASV_498",1,0.117133956386293,0,1
"ASV_1301",1,1,0,1
"ASV_729",1,0.165202108963093,0,1
"ASV_888",1,1,0,1
"ASV_338",2,1,1,2
"ASV_208",1,1,0,1
"ASV_280",3,0.8,4,3
"ASV_738",1,1,0,1
"ASV_345",1,1,0,1
"ASV_646",1,1,0,1
"ASV_94",2,0.163620539599652,0,2
"ASV_798",1,1,0,1
"ASV_347",2,0.10917537746806,0,2
"ASV_454",2,0.13633067440174,12,2
"ASV_1277",1,1,0,1
"ASV_224",3,0.137326515704894,187,3
"ASV_522",1,1,0,1
"ASV_1603",1,0.666666666666667,0,1
"ASV_168",1,1,0,1
"ASV_822",1,1,0,1
"ASV_493",1,0.666666666666667,0,1
"ASV_171",1,0.666666666666667,0,1
"ASV_89",1,0.666666666666667,0,1
"ASV_406",1,1,0,1
"ASV_252",2,0.363636363636364,0,2
"ASV_237",1,0.666666666666667,0,1
"ASV_367",1,0.0972581479565442,0,1
"ASV_1426",4,0.154098360655738,171.704230543039,4
"ASV_796",1,1,0,1
"ASV_205",1,1,0,1
"ASV_665",1,1,0,1
"ASV_758",2,0.625,4,2
"ASV_356",1,1,0,1
"ASV_1228",1,1,0,1
"ASV_585",4,0.152473641524736,372,4
"ASV_488",1,0.666666666666667,0,1
"ASV_1399",3,0.470588235294118,0.825,3
"ASV_327",4,0.283132530120482,21.0440001518949,4
"ASV_587",2,0.132115249472944,187,2
"ASV_514",1,1,0,1
"ASV_449",1,1,0,1
"ASV_683",1,1,0,1
"ASV_100",1,0.133903133903134,0,1
"ASV_3523",1,1,0,1
"ASV_228",1,1,0,1
"ASV_558",1,1,0,1
"ASV_121",1,1,0,1
"ASV_277",2,0.163763066202091,187,2
"ASV_390",1,1,0,1
"ASV_949",1,0.666666666666667,0,1
"ASV_416",1,1,0,1
"ASV_433",1,0.666666666666667,0,1
"ASV_663",1,0.5,0,1
"ASV_4246",5,0.470588235294118,3.375,5
"ASV_994",1,0.666666666666667,0,1
"ASV_150",1,1,0,1
"ASV_246",2,1,1,2
"ASV_1239",3,0.180249280920422,48.6377688499189,3
"ASV_231",1,0.666666666666667,0,1
"ASV_2416",1,1,0,1
"ASV_1216",1,0.666666666666667,0,1
"ASV_446",1,1,0,1
"ASV_601",1,1,0,1
"ASV_2710",1,1,0,1
"ASV_1091",1,0.187250996015936,0,1
"ASV_563",1,1,0,1
"ASV_291",2,0.131744919411352,187,2
"ASV_638",2,0.75,2,2
"ASV_263",2,1,0,2
"ASV_350",1,1,0,1
"ASV_1200",1,0.666666666666667,0,1
"ASV_1366",1,1,0,1
"ASV_680",1,0.666666666666667,0,1
"ASV_6715",2,0.105145413870246,0,2
"ASV_624",1,1,0,1
"ASV_990",1,1,0,1
"ASV_303",1,0.162489196197061,0,1
"ASV_537",1,0.666666666666667,0,1
"ASV_1499",1,0.666666666666667,0,1
"ASV_1285",1,1,0,1
"ASV_627",1,1,0,1
"ASV_478",1,1,0,1
"ASV_1187",1,1,0,1
"ASV_3264",1,0.132115249472944,0,1
"ASV_4215",1,0.666666666666667,0,1
"ASV_1909",1,1,0,1
"ASV_8001",1,1,0,1
"ASV_953",1,1,0,1
"ASV_983",2,0.233830845771144,0,2
"ASV_2092",1,0.666666666666667,0,1
"ASV_425",1,1,0,1
"ASV_1191",1,0.666666666666667,0,1
"ASV_518",1,0.162068965517241,0,1
"ASV_5770",1,1,0,1
"ASV_1253",1,0.666666666666667,0,1
