OTU	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_182	0.0524017467248908	0.0639335091504835	0.23055183697754	0.12112036336109	0.0652032166920235	0.350179068842021	0.0694504731313482	0.0263666725259272	0.0424736663268773	0.0768114705129299	0.0413086582947786	0.0901225666906993	0.0315208825847124	0.0231089200431367	0.0580816461998009	0.0957090445047057	0.125460675919392	0.0320025602048164
ASV_187	0.0698689956331878	0.119875329657157	0.0594972482522683	0.0529901589704769	0.0724480185466927	0.0477516912057302	0.0434065457070926	0.202144489365442	0.127420998980632	0.0768114705129299	0.123925974884336	0.108147080028839	0.102442868400315	0.130950546911108	0.0746764022568868	0.111660551922157	0.0627303379596958	0.0480038403072246
ASV_163	0	0.0879085750819148	0	0	0	0.00795861520095503	0.0173626182828371	0.00878889084197574	0.0594631328576283	1.03268754800717	0.0413086582947786	0.0270367700072098	0.0788022064617809	0.0385148667385611	0.0580816461998009	0.17546658159196	0.00784129224496197	0.0240019201536123
ASV_178	0.0786026200873362	0.00799168864381044	0.200803212851406	0.113550340651022	0.152140838948055	0.0397930760047752	0.0347252365656741	0.202144489365442	0.0169894665307509	0.0682768626781599	0.132187706543291	0.0630857966834895	0.0788022064617809	0.0385148667385611	0.0331895121141719	0.0398787685436274	0.164667137144201	0.128010240819266
ASV_176	0.0611353711790393	0.0719251977942939	0.185928900788339	0.166540499621499	0.152140838948055	0.0955033824114604	0.0520878548485112	0.0263666725259272	0.135915732246007	0.0938806861824699	0.0743555849306015	0.0450612833453497	0.0551615445232467	0.0616237867816977	0.0746764022568868	0.0957090445047057	0.0705716302046577	0.0560044803584287
ASV_225	0.0698689956331878	0.111883641013346	0.141305964599137	0.0302800908402725	0.0144896037093386	0.0318344608038201	0.121538327979859	0.140622253471612	0.0679578661230037	0.0938806861824699	0.0826173165895572	0.0630857966834895	0.0788022064617809	0.123247573563395	0.157650182542317	0.127612059339608	0.0156825844899239	0.144011520921674
ASV_179	0.0262008733624454	0.0479501318628626	0.0446229361892012	0.908402725208176	0.0362240092733464	0.0318344608038201	0.0868130914141853	0.0175777816839515	0.0169894665307509	0.02560382350431	0.0247851949768672	0.0540735400144196	0.0315208825847124	0.0231089200431367	0.00829737802854298	0.0797575370872547	0.0235238767348859	0.0240019201536123
ASV_200	0.104803493449782	0.0959002637257252	0.0297486241261342	0.060560181680545	0.10142722596537	0.0875447672105054	0.190988801111208	0.0966777992617332	0.0424736663268773	0.0597422548433899	0.0991407799074686	0.153208363374189	0.0394011032308905	0.0231089200431367	0.132758048456688	0.0717817833785293	0.0862542146945817	0.112008960716857
ASV_202	0.0873362445414847	0.103891952369536	0.185928900788339	0.00757002271006813	0.0724480185466927	0.0397930760047752	0.0520878548485112	0.105466690103709	0.0509683995922528	0.11094990185201	0.0991407799074686	0.0630857966834895	0.157604412923562	0.0308118933908489	0.190839694656489	0.103684798213431	0.0313651689798479	0.0640051204096328
ASV_181	0.0611353711790393	0.159833772876209	0.0297486241261342	0.0454201362604088	0.152140838948055	0.151213688818146	0.0868130914141853	0.0791000175777817	0.0169894665307509	0.16215754886063	0.05783212161269	0.0450612833453497	0.0788022064617809	0.0693267601294099	0.0829737802854298	0.0717817833785293	0.0862542146945817	0.104008320665653
ASV_173	0.0698689956331878	0.0639335091504835	0.141305964599137	0.060560181680545	0.137651235238716	0.0875447672105054	0.0520878548485112	0.0703111267358059	0.101936799184506	0.11094990185201	0.0908790482485129	0.0630857966834895	0.0630417651694248	0.100138653520259	0.0497842681712579	0.119636305630882	0.0705716302046577	0.0640051204096328
ASV_322	0.0349344978165939	0.111883641013346	0.081808716346869	0.105980317940954	0.0507136129826849	0.0477516912057302	0.112857018838441	0.166988925997539	0.0424736663268773	0.0938806861824699	0.0495703899537343	0.117159336697909	0.141843971631206	0.0539208134339855	0.0912711583139728	0.0797575370872547	0.11761938367443	0.0320025602048164
ASV_238	0.0611353711790393	0.17581715016383	0.156180276662204	0.0378501135503407	0.0144896037093386	0.0716275368085953	0.0347252365656741	0.0703111267358059	0.169894665307509	0.0853460783476999	0.0495703899537343	0.0811103100216294	0.0472813238770686	0.0693267601294099	0.0829737802854298	0.119636305630882	0.141143260409315	0.0480038403072246
ASV_190	0.157205240174672	0.0639335091504835	0.118994496504537	0.174110522331567	0.079692820401362	0.238758456028651	0.0173626182828371	0.0175777816839515	0.0339789330615019	0.05120764700862	0.0743555849306015	0.126171593366979	0.0630417651694248	0.0462178400862733	0.0497842681712579	0.0558302759610783	0.0940955069395436	0.0320025602048164
ASV_216	0.0174672489082969	0.0479501318628626	0.0743715603153354	0.105980317940954	0.166630442657393	0.0636689216076403	0.0607691639899297	0.0527333450518545	0.0424736663268773	0.10241529401724	0.0826173165895572	0.0180245133381399	0.0709219858156028	0.300415960560776	0.0414868901427149	0.0478545222523529	0.133301968164353	0.0400032002560205
ASV_205	0.0524017467248908	0.0799168864381044	0.118994496504537	0.166540499621499	0.0724480185466927	0.0477516912057302	0.0607691639899297	0.0439444542098787	0.144410465511383	0.0597422548433899	0.0660938532716457	0.0720980533525595	0.0788022064617809	0.0770297334771222	0.116163292399602	0.0877332907959802	0.0627303379596958	0.080006400512041
ASV_175	0.104803493449782	0.0879085750819148	0.0371857801576677	0.0984102952308857	0.0362240092733464	0.127337843215281	0.0694504731313482	0.105466690103709	0.0934420659191301	0.0682768626781599	0.223066754791804	0.0901225666906993	0.102442868400315	0.0770297334771222	0.00829737802854298	0.0638060296698038	0.0627303379596958	0.0400032002560205
ASV_193	0.0436681222707424	0	0.0520600922207348	0.105980317940954	0.0144896037093386	0.0238758456028651	0.156263564545533	0.0703111267358059	0.0934420659191301	0.05120764700862	0.0247851949768672	0.198269646719539	0.220646178092987	0.215683253735942	0.0829737802854298	0.0478545222523529	0.0548890457147338	0.0320025602048164
ASV_513	0.139737991266376	0.135858706944777	0.0371857801576677	0.0908402725208176	0.00724480185466928	0.0557103064066852	0.0607691639899297	0.131833362629636	0.0934420659191301	0.04267303917385	0.0495703899537343	0.126171593366979	0.118203309692671	0.0539208134339855	0.0829737802854298	0.0797575370872547	0.101936799184506	0.0480038403072246
ASV_197	0.0960698689956332	0.0959002637257252	0.237988993009073	0.227100681302044	0.0217344055640078	0.11142061281337	0.104175709697022	0.0703111267358059	0.0254841997961264	0.05120764700862	0.05783212161269	0.0270367700072098	0.0157604412923562	0.0308118933908489	0.0746764022568868	0.0957090445047057	0.0156825844899239	0.0480038403072246
ASV_251	0.0873362445414847	0.0879085750819148	0.0297486241261342	0.060560181680545	0.0579584148373542	0.0636689216076403	0.0868130914141853	0.0966777992617332	0.0679578661230037	0.04267303917385	0.11566424322538	0.0630857966834895	0.0630417651694248	0.146356493606532	0.0995685363425158	0.17546658159196	0.0392064612248098	0.0480038403072246
ASV_194	0.0174672489082969	0.0479501318628626	0.00743715603153354	0.386071158213475	0.0941824241107006	0.206923995224831	0.138900946262696	0.0703111267358059	0.0254841997961264	0.0682768626781599	0.0330469266358229	0.0270367700072098	0.0236406619385343	0.0154059466954244	0.0912711583139728	0.111660551922157	0.0156825844899239	0.0160012801024082
ASV_236	0.0873362445414847	0.119875329657157	0.0446229361892012	0.0454201362604088	0.0507136129826849	0.103461997612415	0.0954944005556038	0.0703111267358059	0.110431532449881	0.0682768626781599	0.0991407799074686	0.0991348233597693	0.110323089046493	0.0616237867816977	0.0995685363425158	0.0398787685436274	0.0313651689798479	0.080006400512041
ASV_1220	0.183406113537118	0.127867018300967	0.0297486241261342	0.0832702498107494	0.00724480185466928	0.0955033824114604	0.0520878548485112	0.114255580945685	0.0679578661230037	0.03413843133908	0.0330469266358229	0.0630857966834895	0.0788022064617809	0.0924356801725466	0.0746764022568868	0.111660551922157	0.0627303379596958	0.0960076806144492
ASV_211	0.0524017467248908	0.0959002637257252	0	0.461771385314156	0.0507136129826849	0.103461997612415	0.0173626182828371	0.0615222358938302	0.0339789330615019	0.03413843133908	0.0413086582947786	0.0540735400144196	0.0394011032308905	0.0308118933908489	0.215731828742117	0.0239272611261764	0	0.0560044803584287
ASV_222	0.0611353711790393	0.143850395588588	0.0594972482522683	0.0529901589704769	0.0217344055640078	0.0477516912057302	0.156263564545533	0.149411144313588	0.0849473326537547	0.0853460783476999	0.0826173165895572	0.153208363374189	0.0630417651694248	0.0308118933908489	0.0663790242283439	0.0319030148349019	0.0627303379596958	0.0720057604608369
ASV_246	0.104803493449782	0.0639335091504835	0.0223114680946006	0.0151400454201363	0.0434688111280156	0.175089534421011	0.269120583383974	0.0527333450518545	0.0424736663268773	0.03413843133908	0.132187706543291	0.180245133381399	0.0394011032308905	0.0539208134339855	0.0414868901427149	0.0398787685436274	0.0784129224496197	0.0400032002560205
ASV_184	0.209606986899563	0.0239750659314313	0.0446229361892012	0.00757002271006813	0.079692820401362	0.0397930760047752	0.0607691639899297	0.333977851995078	0.0169894665307509	0.26457284287787	0.0991407799074686	0.0811103100216294	0.00788022064617809	0.0616237867816977	0.0331895121141719	0	0.0392064612248098	0.0320025602048164
ASV_189	0.235807860262009	0.0799168864381044	0.096683028409936	0.0529901589704769	0.246323263058755	0.0795861520095503	0.0434065457070926	0.0175777816839515	0.0339789330615019	0.0597422548433899	0.0247851949768672	0.0270367700072098	0.086682427107959	0.0539208134339855	0.0497842681712579	0.0319030148349019	0.0313651689798479	0.112008960716857
ASV_206	0.0698689956331878	0.0879085750819148	0.111557340473003	0.105980317940954	0.0434688111280156	0.0636689216076403	0.0781317822727667	0.0966777992617332	0.0509683995922528	0.10241529401724	0.0495703899537343	0.0901225666906993	0.0709219858156028	0.0231089200431367	0.124460670428145	0.0797575370872547	0.0705716302046577	0.0720057604608369
ASV_201	0.0960698689956332	0.0319667545752418	0.0743715603153354	0.0984102952308857	0.166630442657393	0.0955033824114604	0.0607691639899297	0.0878889084197574	0.101936799184506	0.0938806861824699	0.0247851949768672	0.0540735400144196	0.0472813238770686	0.0462178400862733	0.0497842681712579	0.0957090445047057	0.0940955069395436	0.0480038403072246
ASV_215	0.0786026200873362	0.0479501318628626	0.0148743120630671	0.0227100681302044	0.0652032166920235	0.0557103064066852	0.0434065457070926	0.0175777816839515	0.0764525993883792	0.0597422548433899	0.00826173165895572	0	0.386130811662727	0.0385148667385611	0.0331895121141719	0.0797575370872547	0.227397475103897	0.104008320665653
ASV_208	0.11353711790393	0.0799168864381044	0.0892458723784025	0.12112036336109	0.0724480185466927	0.0875447672105054	0.0781317822727667	0.12304447178766	0.0424736663268773	0.0768114705129299	0.0660938532716457	0.0270367700072098	0.0788022064617809	0.0616237867816977	0.016594756057086	0.0717817833785293	0.0705716302046577	0.0880070405632451
ASV_210	0.104803493449782	0.143850395588588	0.0520600922207348	0.0832702498107494	0.0217344055640078	0.0636689216076403	0.121538327979859	0.0878889084197574	0.0764525993883792	0.10241529401724	0.0743555849306015	0.126171593366979	0.0788022064617809	0.0231089200431367	0.0580816461998009	0.0877332907959802	0.0235238767348859	0.0640051204096328
ASV_235	0.0698689956331878	0.0639335091504835	0.133868808567604	0.060560181680545	0.123161631529378	0.11142061281337	0.0520878548485112	0.0703111267358059	0.0509683995922528	0.05120764700862	0.107402511566424	0.0720980533525595	0.0709219858156028	0.0462178400862733	0.0829737802854298	0.0239272611261764	0.0705716302046577	0.0960076806144492
ASV_191	0.0524017467248908	0.0399584432190522	0	0.0227100681302044	0	0.0397930760047752	0.0868130914141853	0.0703111267358059	0.0934420659191301	0.12801911752155	0.181758096497026	0.0540735400144196	0.0945626477541371	0.192574333692805	0.0912711583139728	0.151539320465784	0.0313651689798479	0.0480038403072246
ASV_234	0.0262008733624454	0.0719251977942939	0.12643165253607	0.0378501135503407	0.144896037093385	0.103461997612415	0.0607691639899297	0.0791000175777817	0.0254841997961264	0.11094990185201	0.0743555849306015	0.0360490266762797	0.086682427107959	0.154059466954244	0.0414868901427149	0.0478545222523529	0.101936799184506	0.0080006400512041
ASV_320	0.11353711790393	0.0879085750819148	0.505726610144281	0.0454201362604088	0.0144896037093386	0.0477516912057302	0.0694504731313482	0.0791000175777817	0.0424736663268773	0.05120764700862	0.0165234633179114	0.0630857966834895	0.0157604412923562	0.0385148667385611	0.0331895121141719	0.0478545222523529	0.0235238767348859	0.0400032002560205
ASV_220	0.0436681222707424	0.127867018300967	0.0594972482522683	0.0529901589704769	0.0507136129826849	0.0875447672105054	0.112857018838441	0.0966777992617332	0.0424736663268773	0.05120764700862	0.0826173165895572	0.0540735400144196	0.0315208825847124	0.0462178400862733	0.0912711583139728	0.111660551922157	0.0392064612248098	0.17601408112649
ASV_207	0.0611353711790393	0.143850395588588	0.0446229361892012	0.189250567751703	0.0144896037093386	0.143255073617191	0.0868130914141853	0.0791000175777817	0.0849473326537547	0.04267303917385	0.0908790482485129	0.0540735400144196	0.0394011032308905	0.0693267601294099	0.0746764022568868	0.0558302759610783	0.0392064612248098	0.0320025602048164
ASV_212	0.104803493449782	0.18380883880764	0.0297486241261342	0.0908402725208176	0.0217344055640078	0.0238758456028651	0.0868130914141853	0.175777816839515	0.0679578661230037	0.0597422548433899	0.123925974884336	0.0630857966834895	0.12608353033885	0.0231089200431367	0.0746764022568868	0.0638060296698038	0.0156825844899239	0.0320025602048164
ASV_209	0.0436681222707424	0.19180052745145	0.0892458723784025	0.0681302043906132	0.079692820401362	0.0875447672105054	0.0954944005556038	0.0527333450518545	0.0509683995922528	0.02560382350431	0.0743555849306015	0.0720980533525595	0.0472813238770686	0.0308118933908489	0.0663790242283439	0.0797575370872547	0.0784129224496197	0.0960076806144492
ASV_249	0.0436681222707424	0.0239750659314313	0.00743715603153354	0.0454201362604088	0.0362240092733464	0.00795861520095503	0.0520878548485112	0.263666725259272	0.169894665307509	0.3413843133908	0.0330469266358229	0.0270367700072098	0.0709219858156028	0.0462178400862733	0.0580816461998009	0.0398787685436274	0.0156825844899239	0.0720057604608369
ASV_203	0.122270742358079	0.0479501318628626	0.0223114680946006	0.0302800908402725	0.079692820401362	0.0955033824114604	0.112857018838441	0.035155563367903	0.0509683995922528	0.11094990185201	0.123925974884336	0.0450612833453497	0.0945626477541371	0.115544600215683	0.0995685363425158	0.0319030148349019	0.0548890457147338	0.0400032002560205
ASV_230	0.0698689956331878	0.0719251977942939	0.0371857801576677	0.0151400454201363	0.0217344055640078	0.0477516912057302	0.0173626182828371	0.0703111267358059	0.0424736663268773	0.0597422548433899	0.11566424322538	0.162220620043259	0.267927501970055	0.0308118933908489	0.0663790242283439	0.0558302759610783	0.0784129224496197	0.080006400512041
ASV_253	0.0436681222707424	0.0959002637257252	0.185928900788339	0.0151400454201363	0.0144896037093386	0.0477516912057302	0.121538327979859	0.0791000175777817	0.0934420659191301	0.02560382350431	0.0743555849306015	0.117159336697909	0.0394011032308905	0.0231089200431367	0.0995685363425158	0.0398787685436274	0.0940955069395436	0.0960076806144492
ASV_214	0.0524017467248908	0.0479501318628626	0.0223114680946006	0	0.0144896037093386	0.103461997612415	0.0868130914141853	0.0878889084197574	0.0509683995922528	0.03413843133908	0.0413086582947786	0.0811103100216294	0.12608353033885	0	0.0248921340856289	0.103684798213431	0.250921351838783	0.160012801024082
ASV_226	0.0524017467248908	0.0399584432190522	0.081808716346869	0.0908402725208176	0.0724480185466927	0.0716275368085953	0.0347252365656741	0.035155563367903	0.0764525993883792	0.0768114705129299	0.0743555849306015	0.0360490266762797	0.0551615445232467	0.0924356801725466	0.141055426485231	0.0797575370872547	0.0627303379596958	0.0960076806144492
ASV_231	0.0436681222707424	0.0959002637257252	0.0520600922207348	0.0454201362604088	0.0144896037093386	0.0477516912057302	0.0954944005556038	0.158200035155563	0.0679578661230037	0.0682768626781599	0.0743555849306015	0.0360490266762797	0.12608353033885	0.0616237867816977	0.0995685363425158	0.0558302759610783	0.0548890457147338	0.0960076806144492
ASV_268	0.0611353711790393	0.0639335091504835	0.0669344042838019	0.0908402725208176	0.0652032166920235	0.0795861520095503	0.0607691639899297	0.105466690103709	0.0424736663268773	0.05120764700862	0.0908790482485129	0.0811103100216294	0.0788022064617809	0.0693267601294099	0.0497842681712579	0.0478545222523529	0.0705716302046577	0.104008320665653
ASV_359	0.122270742358079	0.103891952369536	0.0520600922207348	0.0757002271006813	0.0724480185466927	0.0955033824114604	0.0868130914141853	0.0615222358938302	0.0764525993883792	0.05120764700862	0.0826173165895572	0.108147080028839	0.0630417651694248	0.0462178400862733	0.0663790242283439	0.0398787685436274	0.0548890457147338	0.0320025602048164
ASV_261	0.0611353711790393	0.0319667545752418	0.0446229361892012	0.0454201362604088	0.0217344055640078	0.0636689216076403	0.121538327979859	0.0878889084197574	0.101936799184506	0.11948450968678	0.11566424322538	0.117159336697909	0.0551615445232467	0.0385148667385611	0.0995685363425158	0.0478545222523529	0.0313651689798479	0.0960076806144492
ASV_218	0.0524017467248908	0.0159833772876209	0.0297486241261342	0.234670704012112	0.0869376222560313	0.0159172304019101	0.00868130914141853	0.0263666725259272	0.288820931022766	0.11948450968678	0.00826173165895572	0.0180245133381399	0.0630417651694248	0.0924356801725466	0.0414868901427149	0.0159515074174509	0.101936799184506	0.0320025602048164
ASV_224	0.122270742358079	0.0959002637257252	0.0594972482522683	0.0378501135503407	0.0507136129826849	0.0557103064066852	0.0520878548485112	0.0439444542098787	0.0509683995922528	0.0682768626781599	0.0660938532716457	0.0720980533525595	0.0551615445232467	0.100138653520259	0.0746764022568868	0.127612059339608	0.0705716302046577	0.0640051204096328
ASV_313	0.122270742358079	0.0559418205066731	0.0148743120630671	0.0832702498107494	0.00724480185466928	0.0636689216076403	0.121538327979859	0.114255580945685	0.0509683995922528	0.0682768626781599	0.0826173165895572	0.144196106705119	0.0630417651694248	0.0616237867816977	0.0663790242283439	0.0478545222523529	0.0392064612248098	0.080006400512041
ASV_198	0.0698689956331878	0.135858706944777	0.0148743120630671	0.0529901589704769	0.0869376222560313	0.0318344608038201	0.0520878548485112	0.0439444542098787	0.0594631328576283	0.0768114705129299	0.0495703899537343	0.0720980533525595	0.086682427107959	0.0385148667385611	0.124460670428145	0.0717817833785293	0.0784129224496197	0.104008320665653
ASV_247	0.11353711790393	0.287700791177176	0.0297486241261342	0.0302800908402725	0.00724480185466928	0.0716275368085953	0.0694504731313482	0.184566707681491	0.0594631328576283	0.05120764700862	0.0247851949768672	0.0630857966834895	0.0709219858156028	0.0693267601294099	0.0580816461998009	0.0319030148349019	0.0156825844899239	0.0320025602048164
ASV_217	0.0349344978165939	0.0319667545752418	0.0371857801576677	0.0302800908402725	0.0144896037093386	0.00795861520095503	0.0694504731313482	0.0439444542098787	0.110431532449881	0.11094990185201	0.05783212161269	0.108147080028839	0.0630417651694248	0.146356493606532	0.116163292399602	0.111660551922157	0.11761938367443	0.0400032002560205
ASV_240	0.0611353711790393	0.0479501318628626	0.0520600922207348	0.060560181680545	0.10142722596537	0.119379228014326	0.0520878548485112	0.035155563367903	0.178389398572885	0.05120764700862	0.0165234633179114	0.0540735400144196	0.12608353033885	0.0770297334771222	0.0497842681712579	0.0319030148349019	0.0784129224496197	0.0400032002560205
ASV_250	0.0524017467248908	0.0719251977942939	0.0446229361892012	0.0908402725208176	0.0362240092733464	0.0238758456028651	0.104175709697022	0.0527333450518545	0.144410465511383	0.0682768626781599	0.0495703899537343	0.135183850036049	0.0630417651694248	0.0539208134339855	0.0912711583139728	0.0319030148349019	0.0313651689798479	0.112008960716857
ASV_199	0.0698689956331878	0.0479501318628626	0.081808716346869	0.0454201362604088	0.108672027820039	0.0716275368085953	0.0347252365656741	0.035155563367903	0.0594631328576283	0.03413843133908	0.0908790482485129	0.0270367700072098	0.0945626477541371	0.146356493606532	0.0497842681712579	0.0717817833785293	0.0784129224496197	0.0640051204096328
ASV_219	0.104803493449782	0.0479501318628626	0.12643165253607	0.0908402725208176	0.0941824241107006	0.0397930760047752	0.0434065457070926	0.035155563367903	0.127420998980632	0.05120764700862	0.0413086582947786	0.0720980533525595	0.0788022064617809	0.0693267601294099	0.0414868901427149	0.0797575370872547	0.0627303379596958	0.0160012801024082
ASV_272	0.0698689956331878	0.0719251977942939	0.0446229361892012	0.060560181680545	0.0434688111280156	0.0238758456028651	0.0781317822727667	0.035155563367903	0.0509683995922528	0.03413843133908	0.107402511566424	0.0720980533525595	0.0709219858156028	0.0616237867816977	0.141055426485231	0.0398787685436274	0.125460675919392	0.104008320665653
ASV_229	0.0698689956331878	0.0879085750819148	0.0594972482522683	0.0302800908402725	0.0941824241107006	0.0955033824114604	0.0434065457070926	0.035155563367903	0.0679578661230037	0.0597422548433899	0.0743555849306015	0.0901225666906993	0.0788022064617809	0.0924356801725466	0.0829737802854298	0.0797575370872547	0.0627303379596958	0.0160012801024082
ASV_287	0.139737991266376	0.0399584432190522	0.0223114680946006	0.0151400454201363	0.0362240092733464	0.0397930760047752	0.0607691639899297	0.0263666725259272	0.0679578661230037	0.0597422548433899	0.0743555849306015	0.117159336697909	0.0630417651694248	0.192574333692805	0.0331895121141719	0.127612059339608	0.0470477534697718	0.0720057604608369
ASV_221	0.331877729257642	0	0.00743715603153354	0.0227100681302044	0.289792074186771	0	0.0434065457070926	0.00878889084197574	0.0339789330615019	0	0.00826173165895572	0.0450612833453497	0.0394011032308905	0.00770297334771222	0.265516096913375	0.0638060296698038	0.00784129224496197	0.0320025602048164
ASV_223	0.0611353711790393	0.0719251977942939	0.0594972482522683	0.0454201362604088	0.0144896037093386	0.0477516912057302	0.130219637121278	0.0615222358938302	0.0169894665307509	0.0682768626781599	0.123925974884336	0.0720980533525595	0.0315208825847124	0.0847327068248344	0.0829737802854298	0.0717817833785293	0.0862542146945817	0.0880070405632451
ASV_239	0.0698689956331878	0.0959002637257252	0.118994496504537	0.0454201362604088	0.224588857494748	0.0557103064066852	0.0694504731313482	0.0878889084197574	0.0339789330615019	0.04267303917385	0.0247851949768672	0.0270367700072098	0.0472813238770686	0.0693267601294099	0.0331895121141719	0.0398787685436274	0.0470477534697718	0.0480038403072246
ASV_252	0.104803493449782	0.0479501318628626	0.00743715603153354	0.00757002271006813	0.0217344055640078	0.0557103064066852	0.138900946262696	0.105466690103709	0.0934420659191301	0.19629598019971	0.0908790482485129	0.288392213410238	0.00788022064617809	0.00770297334771222	0.0414868901427149	0.0239272611261764	0	0.0320025602048164
ASV_232	0.0436681222707424	0	0.00743715603153354	0.00757002271006813	0	0.0238758456028651	0.156263564545533	0.0878889084197574	0.110431532449881	0.10241529401724	0.0826173165895572	0.0811103100216294	0.086682427107959	0.13865352025882	0.0663790242283439	0.0797575370872547	0.0705716302046577	0.0720057604608369
ASV_241	0.122270742358079	0.0799168864381044	0.096683028409936	0.0378501135503407	0.0217344055640078	0.0477516912057302	0.112857018838441	0.0263666725259272	0.0169894665307509	0.11094990185201	0.107402511566424	0.0720980533525595	0.0236406619385343	0.0616237867816977	0.116163292399602	0.0558302759610783	0.0313651689798479	0.0640051204096328
ASV_280	0.0174672489082969	0.103891952369536	0.0743715603153354	0.0681302043906132	0.0217344055640078	0.0318344608038201	0.138900946262696	0.0439444542098787	0.0849473326537547	0.05120764700862	0.0743555849306015	0.0901225666906993	0.0945626477541371	0.0231089200431367	0.0912711583139728	0.0957090445047057	0.0548890457147338	0.0400032002560205
ASV_263	0.0960698689956332	0.0399584432190522	0.0520600922207348	0.0378501135503407	0.0434688111280156	0.00795861520095503	0.0954944005556038	0.0439444542098787	0.0594631328576283	0.0597422548433899	0.0660938532716457	0.144196106705119	0.0788022064617809	0.0847327068248344	0.0995685363425158	0.0638060296698038	0.0313651689798479	0.0960076806144492
ASV_237	0.131004366812227	0.0799168864381044	0.10412018444147	0.0984102952308857	0.0724480185466927	0.183048149621966	0.0434065457070926	0.00878889084197574	0.0594631328576283	0.02560382350431	0.0247851949768672	0.0180245133381399	0.0472813238770686	0.0693267601294099	0.0414868901427149	0.0478545222523529	0.0470477534697718	0.0560044803584287
ASV_271	0.0786026200873362	0.0399584432190522	0.0297486241261342	0.0151400454201363	0.0144896037093386	0.0557103064066852	0.0347252365656741	0.175777816839515	0.0764525993883792	0.0853460783476999	0.11566424322538	0.135183850036049	0.0630417651694248	0.0231089200431367	0.0414868901427149	0.127612059339608	0.0235238767348859	0.0720057604608369
ASV_248	0.0174672489082969	0.119875329657157	0.0446229361892012	0.0757002271006813	0.0217344055640078	0.0318344608038201	0.0694504731313482	0.0703111267358059	0.0764525993883792	0.0768114705129299	0.0743555849306015	0.108147080028839	0.0551615445232467	0.0693267601294099	0.0497842681712579	0.0478545222523529	0.11761938367443	0.0480038403072246
ASV_242	0.0698689956331878	0.0479501318628626	0.0148743120630671	0.0378501135503407	0.0652032166920235	0.0397930760047752	0.0694504731313482	0.0175777816839515	0.0339789330615019	0.04267303917385	0.0743555849306015	0.0901225666906993	0.086682427107959	0.0539208134339855	0.132758048456688	0.0478545222523529	0.148984552654277	0.0880070405632451
ASV_245	0.0262008733624454	0.0639335091504835	0.0148743120630671	0.0378501135503407	0.0362240092733464	0.0318344608038201	0.0434065457070926	0.0263666725259272	0.0339789330615019	0.00853460783476999	0.214805023132849	0.0540735400144196	0.283687943262411	0.0616237867816977	0.0663790242283439	0.0319030148349019	0.0627303379596958	0.0560044803584287
ASV_285	0.131004366812227	0.0639335091504835	0.0446229361892012	0.136260408781226	0.0941824241107006	0.0716275368085953	0.0607691639899297	0.0703111267358059	0.0764525993883792	0.05120764700862	0.0660938532716457	0.0540735400144196	0.0472813238770686	0.0308118933908489	0.016594756057086	0.0319030148349019	0.0705716302046577	0.0400032002560205
ASV_255	0.0174672489082969	0.0399584432190522	0.096683028409936	0.174110522331567	0.0579584148373542	0.0557103064066852	0.0954944005556038	0.0439444542098787	0.00849473326537547	0.03413843133908	0.0330469266358229	0.0811103100216294	0.0315208825847124	0.115544600215683	0.0829737802854298	0.0558302759610783	0.0470477534697718	0.0640051204096328
ASV_260	0.11353711790393	0.0319667545752418	0.304923397292875	0.0151400454201363	0.0144896037093386	0.0238758456028651	0.0694504731313482	0.0966777992617332	0.101936799184506	0.04267303917385	0.0330469266358229	0.0991348233597693	0.0472813238770686	0.0154059466954244	0.0331895121141719	0.00797575370872547	0.00784129224496197	0.0960076806144492
ASV_227	0.0262008733624454	0.119875329657157	0	0	0.152140838948055	0.198965380023876	0.0173626182828371	0.193355598523466	0.0254841997961264	0.03413843133908	0.0247851949768672	0.0180245133381399	0.0157604412923562	0.115544600215683	0.116163292399602	0.0478545222523529	0.00784129224496197	0.0240019201536123
ASV_265	0.0436681222707424	0.0559418205066731	0.096683028409936	0.0984102952308857	0.079692820401362	0.0557103064066852	0.104175709697022	0.035155563367903	0.0424736663268773	0.03413843133908	0.0743555849306015	0.0540735400144196	0.0394011032308905	0.0539208134339855	0.0580816461998009	0.0478545222523529	0.0627303379596958	0.0960076806144492
ASV_270	0.0873362445414847	0.0719251977942939	0.0669344042838019	0.0227100681302044	0.0144896037093386	0.0636689216076403	0.0520878548485112	0.105466690103709	0.110431532449881	0.02560382350431	0.0660938532716457	0.153208363374189	0.118203309692671	0.0231089200431367	0.0331895121141719	0.0877332907959802	0.0156825844899239	0.0480038403072246
ASV_243	0.0873362445414847	0.00799168864381044	0.12643165253607	0.0151400454201363	0.00724480185466928	0.0477516912057302	0.0434065457070926	0.035155563367903	0.0679578661230037	0.0853460783476999	0.140449438202247	0.0630857966834895	0.0472813238770686	0.0770297334771222	0.0912711583139728	0.0478545222523529	0.0548890457147338	0.0960076806144492
ASV_256	0.0698689956331878	0.17581715016383	0.0520600922207348	0.0302800908402725	0.0144896037093386	0.0318344608038201	0.0520878548485112	0.0791000175777817	0.0424736663268773	0.11948450968678	0.0495703899537343	0.0540735400144196	0.102442868400315	0.0462178400862733	0.0414868901427149	0.0877332907959802	0.0548890457147338	0.0400032002560205
