Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Sandaracinaceae|Sandaracinus|Unassigned	0.200873362445415	0.143850395588588	0.215677524914473	0.181680545041635	0.30428167789611	0.11142061281337	0.138900946262696	0.131833362629636	0.110431532449881	0.13655372535632	0.206543291473893	0.153208363374189	0.141843971631206	0.169465413649669	0.182542316627946	0.215345350135588	0.211714890613973	0.184014721177694
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Unassigned|Unassigned|Unassigned	0.366812227074236	0.287700791177176	0.178491744756805	0.287660862982589	0.20285445193074	0.262634301631516	0.35593367479816	0.342766742837054	0.484199796126402	0.35845352906034	0.28916060806345	0.450612833453497	0.228526398739165	0.300415960560776	0.381679389312977	0.350933163183921	0.227397475103897	0.360028802304184
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned|Unassigned|Unassigned|Unassigned	0.0524017467248908	0.0719251977942939	0.0223114680946006	0.0227100681302044	0.0507136129826849	0.0397930760047752	0.138900946262696	0.035155563367903	0.0594631328576283	0.05120764700862	0.05783212161269	0.0991348233597693	0.086682427107959	0.0924356801725466	0.0497842681712579	0.0319030148349019	0.0940955069395436	0.0560044803584287
Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Cellvibrionaceae|Cellvibrio|Unassigned	0.0873362445414847	0.0239750659314313	0.0148743120630671	0.0454201362604088	0.0362240092733464	0.00795861520095503	0.0520878548485112	0.263666725259272	0.569147128780156	0.35845352906034	0.0330469266358229	0.0270367700072098	0.260047281323877	0.0462178400862733	0.0580816461998009	0.0398787685436274	0.0156825844899239	0.0720057604608369
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Unassigned|Unassigned|Unassigned	0	0	0.00743715603153354	0	0	0	0.642416876464971	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Steroidobacteraceae|Steroidobacter|Unassigned	0.183406113537118	0.19180052745145	0.148743120630671	0.151400454201363	0.0724480185466927	0.214882610425786	0.225714037676882	0.228511161891369	0.297315664288141	0.1706921566954	0.206543291473893	0.333453496755588	0.110323089046493	0.184871360345093	0.22402920677066	0.263199872387941	0.164667137144201	0.272021761740939
Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales|Steroidobacteraceae|Unassigned|Unassigned	2.08733624454148	1.89403020858307	1.56180276662204	1.60484481453444	0.818662609577628	1.45642658177477	2.80406285267818	1.93355598523466	2.04723071695549	1.86907911581463	2.30502313284865	2.25306416726748	1.56028368794326	2.13372361731628	2.41453700630601	2.36879885149147	1.92895789226064	2.5442035362829
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Unassigned	0.235807860262009	0.199792216095261	0.12643165253607	0.211960635881908	0.688256176193581	0.222841225626741	0.677142113030645	1.07224468272104	0.322799864084268	2.00563284117095	0.75181758096497	1.82047584715213	0.118203309692671	0.130950546911108	0.116163292399602	0.239272611261764	0.541049164902376	0.288023041843347
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Unassigned|Unassigned	0.0960698689956332	0.0319667545752418	0.0892458723784025	0.0681302043906132	0.449177714989495	0.0875447672105054	0.130219637121278	1.02830022851116	0.0424736663268773	0.17922676453017	0.40482485128883	0.117159336697909	0.0157604412923562	0.0539208134339855	0.315300365084633	0	0.384223320003137	0.240019201536123
Bacteria|Proteobacteria|Gammaproteobacteria|Unassigned|Unassigned|Unassigned|Unassigned	1.37117903930131	1.15879485335251	0.951955972036293	0.893262679788039	0.992537854089691	1.13012335853561	1.81439361055647	1.07224468272104	1.30818892286782	1.12656823418964	1.36318572372769	1.71232876712329	1.36327817178881	1.23247573563395	1.7756388981082	1.57122348061892	1.19971771347918	1.69613569085527
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Unassigned|Unassigned	0.0262008733624454	0.0159833772876209	0.0223114680946006	0.0302800908402725	0.0289792074186771	0.0159172304019101	0.0260439274242556	0.0527333450518545	0.0169894665307509	0	0.0165234633179114	0.0180245133381399	0.0394011032308905	0.0308118933908489	0.0663790242283439	0.0319030148349019	0.0235238767348859	0.112008960716857
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Unassigned|Unassigned|Unassigned	0.558951965065502	0.415567809478143	0.639595418711885	0.651021953065859	0.688256176193581	0.668523676880223	0.607691639899297	0.307611179469151	0.475705062861026	0.35845352906034	0.437871777924653	0.495674116798846	0.417651694247439	0.508396240949006	0.55592432791238	0.486520976232254	0.423429781227946	0.464037122969838
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Arenimonas|Unassigned	0.0436681222707424	0.0399584432190522	0.118994496504537	0.0378501135503407	0.181120046366732	0.0477516912057302	0.0434065457070926	0.0527333450518545	0.0594631328576283	0.0853460783476999	0.190019828155982	0.0450612833453497	0.0315208825847124	0.0539208134339855	0.16594756057086	0.0717817833785293	0.101936799184506	0.128010240819266
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Lysobacter|Unassigned	0.139737991266376	0.199792216095261	0.215677524914473	0.219530658591976	0.311526479750779	0.183048149621966	0.104175709697022	0.12304447178766	0.229357798165138	0.17922676453017	0.214805023132849	0.207281903388608	0.102442868400315	0.107841626867971	0.141055426485231	0.127612059339608	0.148984552654277	0.0880070405632451
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Unassigned|Unassigned	1.33624454148472	0.847118996243906	1.2866279934553	1.61998485995458	1.49967398391654	2.12495025865499	0.850768295859015	1.07224468272104	1.21474685694869	1.1094990185201	2.11500330469266	1.57714491708724	1.03230890464933	1.30950546911108	1.33587786259542	1.66693252512362	1.41927389633812	1.80014401152092
Bacteria|Proteobacteria|Oligoflexia|Bacteriovoracales|Bacteriovoracaceae|Bacteriovorax|Unassigned	0.00873362445414847	0	0.0148743120630671	0.00757002271006813	0.0362240092733464	0.0159172304019101	0.0260439274242556	0.00878889084197574	0.0254841997961264	0.00853460783476999	0	0	0.0236406619385343	0.0231089200431367	0.00829737802854298	0.0319030148349019	0.0156825844899239	0.0160012801024082
Bacteria|Proteobacteria|Oligoflexia|Bacteriovoracales|Bacteriovoracaceae|Peredibacter|Unassigned	0.0698689956331878	0.127867018300967	0.267737617135207	0.158970476911431	0.492646526117511	0.206923995224831	0.130219637121278	0.175777816839515	0.101936799184506	0.29871127421695	0.214805023132849	0.0720980533525595	0.197005516154452	0.523802187644431	0.124460670428145	0.135587813048333	0.274445228573669	0.0720057604608369
Bacteria|Proteobacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	1.7117903930131	1.35059538080396	1.46511973821211	0.953822861468584	0.869376222560313	1.10624751293275	2.55230488757705	1.67867815081737	1.55453618756371	1.55329862592814	2.04064771976206	2.46034607065609	1.17415287628054	1.21706978893853	2.13242615333555	1.81847184558941	1.47416294205285	2.19217537402992
Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Leptospiraceae|Turneriella|Unassigned	0.0436681222707424	0.0159833772876209	0.0520600922207348	0.0681302043906132	0.0869376222560313	0.0716275368085953	0.0781317822727667	0.0615222358938302	0.0934420659191302	0.13655372535632	0.11566424322538	0.0540735400144196	0.0394011032308905	0.0847327068248344	0.0746764022568868	0.111660551922157	0.0470477534697718	0.13601088087047
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	9.54585152838428	10.245344841365	5.88279042094303	7.42619227857684	6.22328479316091	9.28770393951453	10.6346036982377	10.6345579187906	8.32483860006796	9.93428351967227	9.58360872438863	10.7245854361932	11.4814814814815	7.38715144045602	10.4629936939927	8.06348699952146	7.99811808986121	9.49675974077926
Bacteria|Verrucomicrobia|Opitutae|Opitutales|Opitutaceae|Unassigned|Unassigned	0.00873362445414847	0.00799168864381044	0.0148743120630671	0.0151400454201363	0.0217344055640078	0.0238758456028651	0.0260439274242556	0.0263666725259272	0.0934420659191301	0.0768114705129299	0.140449438202247	0.216294160057678	0.118203309692671	0.0770297334771222	0.132758048456688	0.0717817833785293	0.0548890457147338	0.0480038403072246
Bacteria|Verrucomicrobia|Subdivision3|Unassigned|Unassigned|Subdivision3_genera_incertae_sedis|Unassigned	0.0174672489082969	0	0.0148743120630671	0	0.0144896037093386	0.0397930760047752	0.0173626182828371	0.0175777816839515	0.0509683995922528	0.03413843133908	0.0247851949768672	0.0270367700072098	0.0157604412923562	0.00770297334771222	0.0248921340856289	0.0159515074174509	0.00784129224496197	0.0080006400512041
Bacteria|Verrucomicrobia|Subdivision3|Unassigned|Unassigned|Unassigned|Unassigned	0.0436681222707424	0.0239750659314313	0.0223114680946006	0.00757002271006813	0	0	0.0173626182828371	0.0175777816839515	0.00849473326537547	0.01706921566954	0.0413086582947786	0.00901225666906993	0.00788022064617809	0.00770297334771222	0.0414868901427149	0.0159515074174509	0	0.0240019201536123
Bacteria|Verrucomicrobia|Unassigned|Unassigned|Unassigned|Unassigned|Unassigned	0.0262008733624454	0.00799168864381044	0.0223114680946006	0	0.0144896037093386	0.0159172304019101	0.112857018838441	0.0263666725259272	0.0594631328576283	0.00853460783476999	0.0413086582947786	0.0720980533525595	0.0315208825847124	0.0154059466954244	0.0248921340856289	0.0638060296698038	0.0156825844899239	0.0240019201536123
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Verrucomicrobiaceae|Unassigned|Unassigned	0	0	0.0223114680946006	0	0.00724480185466928	0.00795861520095503	0.0173626182828371	0.0175777816839515	0.0594631328576283	0.00853460783476999	0.0660938532716457	0.0630857966834895	0.0236406619385343	0.0462178400862733	0.00829737802854298	0.0239272611261764	0.0235238767348859	0.0080006400512041
